onset	duration	subject	block	trial_type	rt	accuracy	run
97.814	0	18	MI	cue	NaN	NaN	1
108.313	0	18	MI	I	1.091	1	1
114.246	0	18	MI	I	0.659	1	1
119.746	0	18	MI	I	0.786	1	1
125.38	0	18	MI	I	0.958	1	1
127.579	0	18	MI	C	0.729	1	1
131.346	0	18	MI	I	0.77	1	1
133.979	0	18	MI	blank	NaN	NaN	1
137.696	0	18	MI	I	0.757	1	1
140.896	0	18	MI	I	1.105	1	1
143.846	0	18	MI	I	0.831	1	1
146.512	0	18	MI	blank	NaN	NaN	1
152.029	0	18	MI	I	0.701	1	1
154.579	0	18	MI	C	0.856	1	1
162.078	0	18	MI	I	0.691	1	1
165.212	0	18	MI	I	0.93	1	1
171.578	0	18	MI	I	0.647	1	1
178.261	0	18	MI	I	0.68	1	1
181.394	0	18	MI	I	0.687	1	1
185.728	0	18	MI	C	0.714	1	1
188.894	0	18	MI	C	0.914	1	1
191.661	0	18	MI	I	0.616	1	1
194.127	0	18	MI	I	0.622	1	1
197.794	0	18	MI	C	0.792	1	1
201.627	0	18	MI	I	0.956	1	1
206.227	0	18	MI	I	0.648	1	1
209.927	0	18	MI	I	0.639	1	1
211.21	0	18	MI	I	0.707	1	1
215.56	0	18	MI	I	0.595	1	1
222.21	0	18	MI	I	0.567	1	1
227.626	0	18	MI	C	0.745	1	1
230.81	0	18	MI	blank	NaN	NaN	1
233.326	0	18	MI	I	0.77	1	1
237.743	0	18	MI	I	0.762	1	1
243.343	0	18	MI	C	0.627	1	1
246.409	0	18	MI	I	0.801	1	1
249.059	0	18	MI	I	0.73	1	1
252.226	0	18	MI	I	0.662	1	1
255.326	0	18	MI	I	0.778	1	1
259.742	0	18	MI	I	0.664	1	1
263.442	0	18	MI	I	0.507	1	1
266.992	0	18	MI	I	0.572	1	1
270.009	0	18	MI	I	0.574	1	1
271.842	0	18	MI	I	0.87	1	1
273.959	0	18	MI	C	0.757	1	1
279.558	0	18	MI	blank	NaN	NaN	1
282.675	0	18	MI	I	0.613	0	1
285.742	0	18	MI	I	0.643	1	1
289.425	0	18	MI	I	0.63	1	1
293.708	0	18	MI	I	0.698	1	1
296.858	0	18	MI	I	0.626	1	1
304.724	0	18	MI	I	0.851	1	1
308.008	0	18	MI	I	0.603	1	1
