onset	duration	subject	block	trial_type	rt	accuracy	run
95.08	0	15	MI	cue	NaN	NaN	1
105.58	0	15	MI	I	0.668	1	1
109.896	0	15	MI	I	0.615	1	1
115.963	0	15	MI	I	0.581	1	1
120.179	0	15	MI	I	0.506	1	1
122.529	0	15	MI	I	0.562	1	1
129.129	0	15	MI	I	0.564	1	1
130.929	0	15	MI	C	0.56	1	1
135.746	0	15	MI	blank	NaN	NaN	1
138.862	0	15	MI	C	0.58	1	1
141.295	0	15	MI	I	0.611	1	1
144.345	0	15	MI	I	0.456	1	1
149.045	0	15	MI	I	0.554	1	1
155.645	0	15	MI	blank	NaN	NaN	1
157.562	0	15	MI	I	0.49	1	1
160.495	0	15	MI	I	0.655	1	1
162.995	0	15	MI	C	0.875	1	1
166.311	0	15	MI	I	0.721	1	1
170.678	0	15	MI	I	0.736	1	1
173.261	0	15	MI	I	0.627	1	1
176.928	0	15	MI	I	0.61	1	1
179.378	0	15	MI	blank	NaN	NaN	1
186.094	0	15	MI	C	0.714	1	1
191.66	0	15	MI	blank	NaN	NaN	1
194.177	0	15	MI	I	0.613	1	1
197.827	0	15	MI	C	0.645	1	1
204.527	0	15	MI	I	0.59	1	1
206.36	0	15	MI	C	0.601	1	1
208.81	0	15	MI	I	0.829	1	1
212.676	0	15	MI	C	0.615	1	1
218.726	0	15	MI	C	0.499	1	1
221.076	0	15	MI	I	0.681	1	1
224.809	0	15	MI	I	0.692	1	1
228.543	0	15	MI	I	0.507	1	1
233.293	0	15	MI	I	0.624	1	1
236.959	0	15	MI	I	0.671	1	1
240.076	0	15	MI	I	0.607	1	1
242.525	0	15	MI	I	0.864	1	1
246.442	0	15	MI	C	0.517	1	1
249.409	0	15	MI	I	0.446	1	1
253.492	0	15	MI	blank	NaN	NaN	1
256.608	0	15	MI	I	0.652	1	1
260.308	0	15	MI	I	0.751	1	1
262.908	0	15	MI	I	0.652	0	1
267.808	0	15	MI	I	0.633	1	1
270.891	0	15	MI	I	0.831	1	1
275.975	0	15	MI	I	0.482	1	1
278.291	0	15	MI	I	0.727	1	1
280.874	0	15	MI	C	0.67	1	1
284.591	0	15	MI	blank	NaN	NaN	1
287.107	0	15	MI	I	0.616	1	1
291.974	0	15	MI	I	0.543	1	1
296.757	0	15	MI	I	0.683	1	1
300.49	0	15	MI	I	0.549	1	1
304.674	0	15	MI	I	0.589	1	1
306.507	0	15	MI	I	0.825	1	1
311.59	0	15	MI	I	0.541	1	1
315.173	0	15	MI	I	0.582	1	1
320.006	0	15	MI	C	0.602	1	1
324.856	0	15	MI	I	0.64	1	1
327.939	0	15	MI	I	0.734	1	1
329.923	0	15	MI	blank	NaN	NaN	1
333.039	0	15	MI	I	0.607	1	1
339.689	0	15	MI	I	0.665	1	1
342.789	0	15	MI	I	0.639	1	1
344.689	0	15	MI	I	0.684	1	1
348.422	0	15	MI	I	0.852	1	1
354.122	0	15	MI	C	0.642	1	1
356.005	0	15	MI	blank	NaN	NaN	1
423.786	0	15	MI	cue	NaN	NaN	1
434.286	0	15	MI	I	0.83	1	1
438.169	0	15	MI	I	0.58	1	1
443.003	0	15	MI	I	0.561	1	1
447.802	0	15	MI	I	0.583	1	1
452.636	0	15	MI	I	0.664	1	1
460.535	0	15	MI	C	0.549	1	1
463.519	0	15	MI	C	0.528	1	1
465.885	0	15	MI	I	0.864	1	1
470.402	0	15	MI	C	0.568	1	1
476.418	0	15	MI	I	0.651	1	1
483.118	0	15	MI	I	0.579	1	1
484.935	0	15	MI	C	0.869	1	1
489.451	0	15	MI	I	0.614	1	1
492.518	0	15	MI	I	0.565	1	1
497.934	0	15	MI	I	0.527	1	1
501.501	0	15	MI	I	0.529	1	1
505.067	0	15	MI	I	0.66	1	1
508.167	0	15	MI	I	0.902	1	1
510.3	0	15	MI	I	0.631	1	1
514.584	0	15	MI	I	1.124	1	1
520.55	0	15	MI	I	0.647	1	1
524.85	0	15	MI	I	1.467	1	1
530.566	0	15	MI	I	0.733	1	1
533.15	0	15	MI	I	0.686	0	1
535.683	0	15	MI	C	0.745	1	1
538.866	0	15	MI	I	0.983	1	1
542.899	0	15	MI	I	0.749	1	1
545.499	0	15	MI	I	0.512	1	1
548.466	0	15	MI	blank	NaN	NaN	1
555.182	0	15	MI	I	1.228	1	1
558.249	0	15	MI	I	0.487	1	1
561.182	0	15	MI	I	0.479	1	1
565.915	0	15	MI	blank	NaN	NaN	1
570.232	0	15	MI	I	0.64	1	1
575.715	0	15	MI	I	0.745	1	1
578.298	0	15	MI	C	0.767	1	1
582.115	0	15	MI	I	0.617	1	1
588.781	0	15	MI	I	0.689	1	1
593.731	0	15	MI	I	0.622	1	1
597.414	0	15	MI	C	0.569	1	1
599.831	0	15	MI	blank	NaN	NaN	1
601.748	0	15	MI	I	0.607	1	1
605.397	0	15	MI	I	0.788	1	1
609.231	0	15	MI	C	0.499	1	1
612.78	0	15	MI	blank	NaN	NaN	1
615.897	0	15	MI	I	0.858	1	1
618.597	0	15	MI	I	0.889	1	1
623.73	0	15	MI	C	0.622	1	1
626.213	0	15	MI	C	0.6	1	1
634.046	0	15	MI	C	1.038	1	1
638.13	0	15	MI	blank	NaN	NaN	1
643.046	0	15	MI	I	2.04	1	1
651.729	0	15	MI	I	0.608	1	1
655.379	0	15	MI	I	0.702	1	1
662.112	0	15	MI	C	0.657	1	1
664.012	0	15	MI	blank	NaN	NaN	1
665.929	0	15	MI	I	0.621	1	1
669.595	0	15	MI	I	0.726	1	1
676.362	0	15	MI	I	1.186	0	1
