onset	duration	subject	block	trial_type	rt	accuracy	run
593.181	0	15	MC	C	0.526	1	2
595.548	0	15	MC	C	0.552	1	2
598.547	0	15	MC	C	0.988	1	2
601.981	0	15	MC	C	0.547	1	2
604.981	0	15	MC	C	0.467	1	2
611.497	0	15	MC	C	1.121	1	2
613.88	0	15	MC	C	0.886	1	2
617.814	0	15	MC	blank	NaN	NaN	2
621.53	0	15	MC	C	0.497	1	2
686.961	0	15	MC	cue	NaN	NaN	2
696.961	0	15	MC	C	1.13	1	2
701.144	0	15	MC	C	0.426	1	2
704.011	0	15	MC	C	0.674	1	2
705.927	0	15	MC	C	0.385	1	2
708.744	0	15	MC	I	1.296	1	2
711.277	0	15	MC	I	1.361	0	2
717.477	0	15	MC	I	1.783	1	2
721.71	0	15	MC	C	0.614	1	2
725.977	0	15	MC	C	0.548	1	2
728.36	0	15	MC	C	0.681	1	2
735.693	0	15	MC	C	0.872	1	2
739.61	0	15	MC	C	0.588	1	2
743.843	0	15	MC	C	0.585	1	2
749.276	0	15	MC	I	0.97	1	2
751.493	0	15	MC	C	0.715	1	2
755.243	0	15	MC	I	0.678	1	2
757.776	0	15	MC	C	0.67	1	2
762.092	0	15	MC	C	0.771	1	2
765.892	0	15	MC	C	0.407	1	2
769.942	0	15	MC	C	0.627	1	2
773.025	0	15	MC	C	0.689	1	2
774.958	0	15	MC	C	0.467	1	2
778.475	0	15	MC	C	0.512	1	2
780.825	0	15	MC	C	0.659	1	2
784.525	0	15	MC	I	0.816	1	2
787.791	0	15	MC	C	0.522	1	2
790.758	0	15	MC	C	0.665	1	2
794.475	0	15	MC	C	0.676	1	2
798.191	0	15	MC	I	0.552	1	2
800.591	0	15	MC	blank	NaN	NaN	2
808.507	0	15	MC	C	0.592	1	2
810.957	0	15	MC	C	0.639	1	2
815.241	0	15	MC	C	0.494	1	2
818.79	0	15	MC	C	0.678	1	2
821.907	0	15	MC	C	0.605	1	2
824.957	0	15	MC	C	1.381	1	2
832.39	0	15	MC	C	0.79	1	2
833.823	0	15	MC	blank	NaN	NaN	2
840.54	0	15	MC	C	0.598	1	2
842.373	0	15	MC	C	0.822	1	2
845.04	0	15	MC	I	2.035	1	2
849.523	0	15	MC	blank	NaN	NaN	2
852.039	0	15	MC	C	0.662	1	2
855.139	0	15	MC	C	0.573	1	2
858.156	0	15	MC	C	0.427	1	2
861.039	0	15	MC	C	0.385	1	2
867.472	0	15	MC	C	0.704	1	2
871.222	0	15	MC	C	0.537	1	2
874.805	0	15	MC	I	0.684	1	2
878.539	0	15	MC	blank	NaN	NaN	2
881.655	0	15	MC	I	0.715	1	2
886.022	0	15	MC	C	0.607	1	2
888.488	0	15	MC	I	0.5	1	2
891.438	0	15	MC	blank	NaN	NaN	2
896.955	0	15	MC	C	1.059	1	2
901.654	0	15	MC	C	0.818	1	2
904.321	0	15	MC	blank	NaN	NaN	2
907.438	0	15	MC	C	0.757	0	2
910.038	0	15	MC	C	0.593	1	2
913.671	0	15	MC	C	0.505	1	2
917.221	0	15	MC	C	0.532	1	2
920.187	0	15	MC	C	0.46	1	2
923.687	0	15	MC	blank	NaN	NaN	2
926.204	0	15	MC	I	0.704	1	2
928.77	0	15	MC	C	0.487	1	2
932.904	0	15	MC	blank	NaN	NaN	2
935.42	0	15	MC	C	0.626	1	2
937.887	0	15	MC	C	0.847	1	2
1003.485	0	15	MI	cue	NaN	NaN	2
1013.984	0	15	MI	I	0.861	1	2
1018.501	0	15	MI	I	0.59	1	2
1020.934	0	15	MI	I	0.622	1	2
1022.801	0	15	MI	I	0.656	1	2
1026.501	0	15	MI	C	0.57	1	2
1028.917	0	15	MI	blank	NaN	NaN	2
1032.034	0	15	MI	I	0.734	1	2
1040.017	0	15	MI	I	0.741	1	2
1044.4	0	15	MI	I	0.983	1	2
1047.833	0	15	MI	C	0.504	1	2
1051.383	0	15	MI	I	0.792	1	2
1054.616	0	15	MI	I	0.705	1	2
1056.566	0	15	MI	I	0.948	1	2
1062.949	0	15	MI	I	0.551	1	2
1066.549	0	15	MI	I	1.079	0	2
1072.482	0	15	MI	I	0.942	1	2
1076.482	0	15	MI	I	0.613	1	2
1080.149	0	15	MI	I	0.644	1	2
1082.049	0	15	MI	I	1.073	1	2
1084.965	0	15	MI	I	0.502	1	2
1091.499	0	15	MI	C	0.85	1	2
1095.398	0	15	MI	blank	NaN	NaN	2
1100.315	0	15	MI	I	0.644	1	2
1104.615	0	15	MI	I	0.719	1	2
1107.781	0	15	MI	blank	NaN	NaN	2
1110.898	0	15	MI	I	0.902	1	2
1113.048	0	15	MI	C	1.131	1	2
1116.031	0	15	MI	blank	NaN	NaN	2
1120.348	0	15	MI	I	0.923	1	2
1124.331	0	15	MI	I	0.885	1	2
1128.247	0	15	MI	I	0.548	1	2
1130.647	0	15	MI	C	0.653	1	2
1137.93	0	15	MI	I	1.052	1	2
1140.83	0	15	MI	I	0.599	1	2
1142.68	0	15	MI	I	0.757	1	2
1147.68	0	15	MI	I	0.726	1	2
1149.647	0	15	MI	I	3.746	1	2
1157.646	0	15	MI	I	0.919	1	2
1164.613	0	15	MI	blank	NaN	NaN	2
1171.929	0	15	MI	I	0.745	1	2
1174.529	0	15	MI	I	0.914	1	2
1177.279	0	15	MI	I	0.971	0	2
1181.896	0	15	MI	C	0.93	1	2
1184.062	0	15	MI	C	0.652	1	2
1186.546	0	15	MI	I	0.703	1	2
1188.496	0	15	MI	C	0.68	1	2
1190.412	0	15	MI	blank	NaN	NaN	2
1194.129	0	15	MI	I	1.2	1	2
1198.379	0	15	MI	I	0.69	1	2
1201.512	0	15	MI	I	1.129	1	2
1204.495	0	15	MI	I	0.906	1	2
1207.862	0	15	MI	I	0.64	1	2
1210.345	0	15	MI	I	0.79	1	2
1215.978	0	15	MI	I	0.732	1	2
1220.361	0	15	MI	C	0.691	1	2
1227.694	0	15	MI	I	3.165	1	2
1233.294	0	15	MI	C	0.639	1	2
1235.777	0	15	MI	I	0.726	1	2
1238.944	0	15	MI	blank	NaN	NaN	2
1246.86	0	15	MI	I	0.657	1	2
1249.36	0	15	MI	blank	NaN	NaN	2
1253.077	0	15	MI	I	0.726	1	2
1259.243	0	15	MI	C	0.756	1	2
1266.06	0	15	MI	I	0.767	1	2
1269.876	0	15	MI	I	0.602	1	2
1272.326	0	15	MI	I	1.002	1	2
1278.776	0	15	MI	I	0.676	1	2
1282.493	0	15	MI	C	0.607	1	2
