onset	duration	subject	block	trial_type	rt	accuracy	run
447.449	0	2	MC	C	0.647	1	2
453.549	0	2	MC	I	0.678	1	2
457.282	0	2	MC	blank	NaN	NaN	2
460.999	0	2	MC	C	0.714	1	2
465.966	0	2	MC	C	0.813	1	2
468.632	0	2	MC	C	0.763	1	2
473.032	0	2	MC	C	0.877	1	2
476.965	0	2	MC	C	2.855	1	2
484.082	0	2	MC	C	0.717	1	2
487.848	0	2	MC	C	0.611	1	2
491.498	0	2	MC	I	0.924	1	2
493.681	0	2	MC	I	0.751	1	2
496.881	0	2	MC	blank	NaN	NaN	2
499.397	0	2	MC	I	0.584	1	2
507.23	0	2	MC	blank	NaN	NaN	2
510.947	0	2	MC	C	0.709	1	2
514.097	0	2	MC	C	0.71	1	2
517.847	0	2	MC	C	0.567	1	2
519.663	0	2	MC	blank	NaN	NaN	2
522.18	0	2	MC	C	0.653	1	2
526.48	0	2	MC	blank	NaN	NaN	2
528.396	0	2	MC	I	0.799	1	2
532.23	0	2	MC	C	0.63	1	2
534.713	0	2	MC	C	0.536	1	2
538.896	0	2	MC	I	1.484	1	2
544.013	0	2	MC	C	0.728	1	2
546.579	0	2	MC	C	0.743	1	2
552.762	0	2	MC	C	0.675	1	2
555.895	0	2	MC	C	0.739	1	2
558.479	0	2	MC	C	1.129	1	2
562.645	0	2	MC	C	0.803	1	2
565.295	0	2	MC	C	0.896	1	2
567.428	0	2	MC	I	1.253	1	2
571.128	0	2	MC	C	0.856	1	2
574.428	0	2	MC	C	2.976	1	2
581.044	0	2	MC	C	0.547	1	2
582.844	0	2	MC	C	0.969	1	2
586.261	0	2	MC	I	0.75	1	2
590.061	0	2	MC	blank	NaN	NaN	2
593.777	0	2	MC	C	0.638	1	2
601.06	0	2	MC	C	0.762	1	2
603.66	0	2	MC	C	1.374	1	2
606.277	0	2	MC	I	0.667	1	2
610.577	0	2	MC	C	0.605	1	2
612.427	0	2	MC	C	0.911	1	2
619.376	0	2	MC	C	0.858	1	2
674.274	0	2	MC	cue	NaN	NaN	2
684.774	0	2	MC	C	0.741	1	2
687.357	0	2	MC	C	0.576	1	2
690.974	0	2	MC	C	0.868	1	2
693.69	0	2	MC	C	1.745	1	2
699.073	0	2	MC	I	1.22	1	2
702.74	0	2	MC	C	2.156	1	2
710.339	0	2	MC	C	0.797	1	2
717.789	0	2	MC	C	1.404	1	2
721.039	0	2	MC	C	0.565	1	2
727.656	0	2	MC	I	0.746	1	2
734.439	0	2	MC	C	0.717	1	2
737.005	0	2	MC	C	0.744	1	2
743.205	0	2	MC	C	0.544	1	2
745.588	0	2	MC	blank	NaN	NaN	2
748.705	0	2	MC	C	0.503	1	2
754.654	0	2	MC	C	1.688	1	2
759.388	0	2	MC	C	0.956	1	2
766.387	0	2	MC	I	0.885	1	2
769.121	0	2	MC	blank	NaN	NaN	2
774.637	0	2	MC	I	1.075	1	2
778.154	0	2	MC	C	0.608	1	2
781.82	0	2	MC	I	0.831	1	2
784.503	0	2	MC	C	0.669	1	2
788.803	0	2	MC	C	0.658	1	2
794.303	0	2	MC	C	0.778	1	2
798.136	0	2	MC	I	0.814	1	2
800.803	0	2	MC	blank	NaN	NaN	2
803.919	0	2	MC	C	1.189	1	2
806.353	0	2	MC	C	0.907	1	2
810.302	0	2	MC	blank	NaN	NaN	2
814.019	0	2	MC	C	0.772	1	2
816.635	0	2	MC	C	1.135	1	2
819.619	0	2	MC	C	0.688	1	2
825.152	0	2	MC	C	0.997	1	2
827.385	0	2	MC	C	0.649	1	2
829.885	0	2	MC	C	0.567	1	2
833.502	0	2	MC	C	0.646	1	2
835.385	0	2	MC	I	1.05	1	2
837.685	0	2	MC	C	0.62	1	2
841.951	0	2	MC	C	7.371	1	2
851.767	0	2	MC	C	0.604	1	2
856.017	0	2	MC	I	0.68	1	2
858.534	0	2	MC	C	0.581	1	2
861.551	0	2	MC	C	0.649	1	2
864.034	0	2	MC	C	0.726	1	2
866	0	2	MC	C	5.144	1	2
873	0	2	MC	C	0.845	1	2
875.1	0	2	MC	C	0.802	1	2
877.75	0	2	MC	C	0.537	1	2
881.333	0	2	MC	C	0.611	1	2
885.583	0	2	MC	blank	NaN	NaN	2
889.299	0	2	MC	I	1.046	1	2
893.382	0	2	MC	blank	NaN	NaN	2
895.299	0	2	MC	I	1.002	1	2
898.166	0	2	MC	I	0.735	1	2
904.949	0	2	MC	I	6.129	1	2
915.915	0	2	MC	blank	NaN	NaN	2
918.432	0	2	MC	C	0.576	1	2
922.048	0	2	MC	C	0.636	1	2
927.531	0	2	MC	C	0.629	1	2
932.398	0	2	MC	C	0.641	1	2
934.898	0	2	MC	C	0.673	1	2
936.814	0	2	MC	C	0.551	1	2
939.814	0	2	MC	C	0.562	1	2
944.631	0	2	MC	blank	NaN	NaN	2
946.547	0	2	MC	C	6.356	1	2
955.347	0	2	MC	C	0.632	1	2
959.63	0	2	MC	C	1.052	1	2
1025.027	0	2	MC	cue	NaN	NaN	2
1035.527	0	2	MC	C	0.611	1	2
1039.777	0	2	MC	C	0.84	1	2
1043.66	0	2	MC	C	5.068	1	2
1051.776	0	2	MC	C	0.677	1	2
1054.293	0	2	MC	I	0.985	1	2
1058.926	0	2	MC	I	1.912	1	2
1063.893	0	2	MC	blank	NaN	NaN	2
1069.409	0	2	MC	C	0.71	1	2
1071.976	0	2	MC	C	0.608	1	2
1075.042	0	2	MC	C	0.587	1	2
1079.276	0	2	MC	I	6.108	1	2
1088.425	0	2	MC	I	0.917	1	2
1090.592	0	2	MC	C	0.726	1	2
1092.575	0	2	MC	C	0.562	1	2
1097.375	0	2	MC	C	0.767	1	2
1101.191	0	2	MC	I	0.701	1	2
1103.141	0	2	MC	C	0.586	1	2
1106.174	0	2	MC	I	0.769	1	2
1109.991	0	2	MC	C	0.598	1	2
1113.641	0	2	MC	C	5.123	1	2
1120.007	0	2	MC	C	0.905	1	2
1123.357	0	2	MC	I	0.587	1	2
1128.79	0	2	MC	C	0.838	1	2
1130.873	0	2	MC	C	0.675	1	2
1135.19	0	2	MC	C	0.664	1	2
1137.69	0	2	MC	I	1.276	1	2
1141.407	0	2	MC	C	0.542	1	2
1144.99	0	2	MC	C	0.657	1	2
1151.689	0	2	MC	I	5.444	1	2
1159.589	0	2	MC	blank	NaN	NaN	2
1163.306	0	2	MC	C	0.974	1	2
1167.339	0	2	MC	C	0.486	1	2
1169.672	0	2	MC	C	0.602	1	2
1172.122	0	2	MC	C	0.681	1	2
1174.655	0	2	MC	I	1.729	1	2
1181.222	0	2	MC	blank	NaN	NaN	2
1184.938	0	2	MC	I	0.679	1	2
1186.855	0	2	MC	C	0.773	1	2
1190.088	0	2	MC	C	0.769	1	2
1193.904	0	2	MC	C	0.707	1	2
1200.654	0	2	MC	C	0.565	1	2
1203.071	0	2	MC	C	0.502	1	2
1205.404	0	2	MC	I	0.651	1	2
1211.504	0	2	MC	blank	NaN	NaN	2
1218.22	0	2	MC	C	0.663	1	2
1220.737	0	2	MC	C	1.169	1	2
1224.353	0	2	MC	C	4.625	1	2
1230.82	0	2	MC	C	0.63	1	2
1233.286	0	2	MC	C	0.589	1	2
1236.319	0	2	MC	C	0.659	1	2
1238.819	0	2	MC	blank	NaN	NaN	2
1241.936	0	2	MC	C	0.609	1	2
1245.602	0	2	MC	blank	NaN	NaN	2
1251.719	0	2	MC	C	0.599	1	2
1254.169	0	2	MC	C	0.681	1	2
1257.285	0	2	MC	C	0.749	1	2
1260.485	0	2	MC	blank	NaN	NaN	2
1264.802	0	2	MC	C	3.919	1	2
1269.968	0	2	MC	C	0.531	1	2
1272.952	0	2	MC	C	0.649	1	2
1274.835	0	2	MC	C	0.686	1	2
1277.951	0	2	MC	C	0.58	1	2
1279.784	0	2	MC	C	0.439	1	2
1282.068	0	2	MC	C	0.612	1	2
1284.518	0	2	MC	C	0.639	1	2
1290.001	0	2	MC	C	1.995	1	2
1293.251	0	2	MC	C	0.876	1	2
1296.567	0	2	MC	blank	NaN	NaN	2
