onset	duration	subject	block	trial_type	rt	accuracy	run
450.636	0	20	MI	I	0.616	1	1
454.303	0	20	MI	I	0.791	1	1
459.336	0	20	MI	C	0.849	1	1
463.836	0	20	MI	I	0.598	1	1
466.286	0	20	MI	I	0.539	1	1
468.069	0	20	MI	I	0.601	1	1
471.102	0	20	MI	C	0.797	1	1
476.135	0	20	MI	blank	NaN	NaN	1
479.852	0	20	MI	C	0.601	1	1
483.502	0	20	MI	I	0.598	1	1
487.151	0	20	MI	I	0.656	1	1
493.851	0	20	MI	I	0.642	1	1
495.735	0	20	MI	C	0.879	1	1
500.868	0	20	MI	blank	NaN	NaN	1
503.984	0	20	MI	I	0.652	1	1
507.084	0	20	MI	I	0.643	1	1
510.767	0	20	MI	I	0.57	1	1
513.184	0	20	MI	blank	NaN	NaN	1
515.701	0	20	MI	I	0.658	1	1
518.817	0	20	MI	I	0.75	1	1
522.617	0	20	MI	I	0.731	1	1
526.384	0	20	MI	C	0.619	1	1
531.25	0	20	MI	blank	NaN	NaN	1
537.967	0	20	MI	I	0.898	1	1
541.3	0	20	MI	I	0.902	1	1
548.25	0	20	MI	I	0.672	1	1
551.366	0	20	MI	I	0.486	1	1
554.899	0	20	MI	blank	NaN	NaN	1
558.616	0	20	MI	I	0.677	1	1
562.349	0	20	MI	I	0.526	1	1
565.316	0	20	MI	I	0.759	1	1
572.116	0	20	MI	I	0.706	1	1
575.865	0	20	MI	I	0.574	1	1
578.282	0	20	MI	C	0.801	1	1
580.332	0	20	MI	I	0.67	1	1
587.048	0	20	MI	I	0.725	1	1
589.032	0	20	MI	I	0.721	1	1
590.998	0	20	MI	I	0.72	1	1
593.565	0	20	MI	I	0.576	1	1
596.598	0	20	MI	I	0.738	1	1
604.581	0	20	MI	blank	NaN	NaN	1
607.098	0	20	MI	I	0.698	1	1
610.248	0	20	MI	I	0.623	1	1
612.714	0	20	MI	I	0.601	1	1
615.164	0	20	MI	I	0.636	1	1
617.047	0	20	MI	I	0.48	1	1
619.381	0	20	MI	I	0.611	1	1
624.847	0	20	MI	I	0.639	1	1
628.53	0	20	MI	I	0.555	1	1
630.93	0	20	MI	C	0.494	1	1
635.08	0	20	MI	I	0.507	1	1
638.63	0	20	MI	I	0.611	1	1
640.497	0	20	MI	I	0.543	0	1
642.28	0	20	MI	C	0.656	1	1
645.98	0	20	MI	I	0.87	1	1
648.696	0	20	MI	I	0.676	1	1
653.013	0	20	MI	blank	NaN	NaN	1
655.53	0	20	MI	C	0.638	1	1
658.613	0	20	MI	C	0.626	1	1
662.879	0	20	MI	blank	NaN	NaN	1
666.596	0	20	MI	I	0.886	1	1
670.529	0	20	MI	I	0.649	1	1
673.029	0	20	MI	C	0.6	1	1
676.679	0	20	MI	C	0.734	1	1
681.062	0	20	MI	I	0.841	1	1
684.345	0	20	MI	I	0.609	1	1
741.21	0	20	MC	cue	NaN	NaN	1
751.21	0	20	MC	C	0.898	1	1
755.16	0	20	MC	C	0.468	1	1
760.476	0	20	MC	C	0.528	1	1
765.243	0	20	MC	C	0.585	1	1
767.676	0	20	MC	I	0.687	1	1
770.209	0	20	MC	I	0.763	1	1
772.826	0	20	MC	C	0.513	1	1
776.392	0	20	MC	C	0.673	1	1
778.926	0	20	MC	blank	NaN	NaN	1
782.642	0	20	MC	I	0.507	1	1
784.409	0	20	MC	C	0.75	1	1
789.992	0	20	MC	C	0.611	1	1
794.842	0	20	MC	C	0.568	1	1
797.858	0	20	MC	C	0.719	1	1
801.608	0	20	MC	C	0.807	1	1
804.858	0	20	MC	I	0.798	1	1
809.291	0	20	MC	C	0.576	1	1
811.708	0	20	MC	C	0.579	1	1
814.725	0	20	MC	C	0.573	0	1
816.558	0	20	MC	blank	NaN	NaN	1
823.274	0	20	MC	C	0.598	1	1
825.124	0	20	MC	I	0.614	1	1
828.791	0	20	MC	blank	NaN	NaN	1
832.507	0	20	MC	C	0.599	1	1
834.357	0	20	MC	C	0.631	1	1
836.24	0	20	MC	C	1.097	1	1
842.174	0	20	MC	C	0.557	1	1
845.773	0	20	MC	I	0.839	1	1
851.457	0	20	MC	blank	NaN	NaN	1
855.173	0	20	MC	C	0.677	1	1
860.706	0	20	MC	C	0.538	1	1
863.09	0	20	MC	C	0.561	1	1
864.906	0	20	MC	C	0.663	1	1
868.023	0	20	MC	blank	NaN	NaN	1
870.54	0	20	MC	C	0.794	1	1
873.173	0	20	MC	C	0.496	1	1
875.506	0	20	MC	C	0.657	1	1
877.406	0	20	MC	C	0.643	1	1
881.089	0	20	MC	C	0.68	1	1
883.606	0	20	MC	I	1.8	1	1
889.656	0	20	MC	blank	NaN	NaN	1
891.572	0	20	MC	I	0.7	1	1
899.505	0	20	MC	C	0.701	1	1
903.255	0	20	MC	C	0.747	1	1
907.055	0	20	MC	C	0.613	1	1
909.505	0	20	MC	C	0.723	1	1
911.471	0	20	MC	blank	NaN	NaN	1
915.188	0	20	MC	I	0.747	1	1
918.971	0	20	MC	C	0.887	1	1
923.504	0	20	MC	C	0.605	1	1
926.554	0	20	MC	C	0.626	1	1
930.821	0	20	MC	I	0.688	1	1
933.954	0	20	MC	C	1.159	1	1
937.554	0	20	MC	C	0.736	1	1
940.121	0	20	MC	C	0.564	1	1
944.337	0	20	MC	C	0.481	1	1
947.27	0	20	MC	C	1.098	1	1
951.42	0	20	MC	C	0.521	1	1
954.37	0	20	MC	C	0.51	1	1
957.92	0	20	MC	I	0.594	1	1
963.953	0	20	MC	blank	NaN	NaN	1
967.07	0	20	MC	C	0.67	1	1
970.186	0	20	MC	C	0.553	1	1
971.97	0	20	MC	C	0.609	1	1
975.036	0	20	MC	I	0.614	1	1
978.703	0	20	MC	C	0.607	1	1
981.753	0	20	MC	C	0.561	1	1
984.752	0	20	MC	C	0.509	1	1
1043.267	0	20	MI	cue	NaN	NaN	1
1053.767	0	20	MI	I	0.721	1	1
1057.534	0	20	MI	I	0.894	1	1
1062.683	0	20	MI	I	0.572	1	1
1065.1	0	20	MI	I	0.626	1	1
1069.366	0	20	MI	C	0.557	1	1
1072.366	0	20	MI	I	0.703	1	1
1074.916	0	20	MI	I	0.624	1	1
1078	0	20	MI	I	0.743	1	1
1085.983	0	20	MI	I	0.48	1	1
1088.916	0	20	MI	I	0.495	1	1
1091.866	0	20	MI	I	0.699	1	1
1095.016	0	20	MI	I	0.784	1	1
1099.449	0	20	MI	C	0.925	1	1
1101.632	0	20	MI	I	0.558	1	1
1106.432	0	20	MI	I	0.68	1	1
1108.949	0	20	MI	blank	NaN	NaN	1
1112.065	0	20	MI	I	0.704	1	1
1115.215	0	20	MI	I	0.701	1	1
1117.165	0	20	MI	I	0.676	1	1
1120.882	0	20	MI	I	0.497	1	1
1125.632	0	20	MI	I	0.58	1	1
1129.865	0	20	MI	I	0.684	1	1
1132.998	0	20	MI	I	0.629	1	1
1136.664	0	20	MI	blank	NaN	NaN	1
1140.981	0	20	MI	I	0.713	1	1
1144.131	0	20	MI	I	0.778	1	1
1147.364	0	20	MI	C	0.688	1	1
1154.097	0	20	MI	I	0.878	1	1
1158.03	0	20	MI	I	0.91	1	1
1160.197	0	20	MI	blank	NaN	NaN	1
1165.713	0	20	MI	I	0.71	1	1
1171.863	0	20	MI	I	0.743	1	1
1175.646	0	20	MI	blank	NaN	NaN	1
1181.163	0	20	MI	C	0.631	1	1
1184.846	0	20	MI	I	0.77	1	1
1187.463	0	20	MI	I	0.68	1	1
1192.396	0	20	MI	I	0.709	1	1
1195.546	0	20	MI	C	0.674	1	1
1202.262	0	20	MI	I	0.704	1	1
1207.212	0	20	MI	I	0.886	1	1
1210.545	0	20	MI	I	0.621	1	1
1216.012	0	20	MI	I	0.827	1	1
1222.295	0	20	MI	I	0.605	1	1
1224.745	0	20	MI	I	0.797	1	1
1228.578	0	20	MI	C	0.65	1	1
1232.878	0	20	MI	blank	NaN	NaN	1
1235.995	0	20	MI	I	1.109	1	1
1241.944	0	20	MI	I	0.619	1	1
1244.411	0	20	MI	I	0.934	1	1
1247.178	0	20	MI	C	0.649	1	1
1249.678	0	20	MI	blank	NaN	NaN	1
1252.194	0	20	MI	I	0.661	1	1
1258.294	0	20	MI	I	0.56	1	1
1260.71	0	20	MI	I	0.718	1	1
1263.86	0	20	MI	I	0.844	1	1
1270.76	0	20	MI	I	0.736	1	1
1272.744	0	20	MI	C	1.083	1	1
1277.477	0	20	MI	I	1.622	1	1
1282.743	0	20	MI	C	0.509	1	1
1289.893	0	20	MI	blank	NaN	NaN	1
1293.61	0	20	MI	I	0.529	1	1
1295.976	0	20	MI	I	0.76	1	1
1302.176	0	20	MI	C	0.6	1	1
1305.826	0	20	MI	blank	NaN	NaN	1
1312.542	0	20	MI	I	0.658	1	1
1314.442	0	20	MI	C	0.587	1	1
1316.875	0	20	MI	I	0.535	1	1
1319.859	0	20	MI	C	0.653	1	1
