onset	duration	subject	block	trial_type	rt	accuracy	run
103.764	0	9	MC	cue	NaN	NaN	1
114.263	0	9	MC	C	0.687	0	1
116.797	0	9	MC	C	0.581	1	1
122.213	0	9	MC	C	0.629	1	1
128.28	0	9	MC	C	0.568	1	1
131.88	0	9	MC	C	0.541	1	1
134.263	0	9	MC	I	0.698	1	1
136.196	0	9	MC	blank	NaN	NaN	1
139.913	0	9	MC	C	0.636	1	1
144.196	0	9	MC	C	0.502	1	1
149.546	0	9	MC	C	0.52	1	1
152.512	0	9	MC	I	0.535	1	1
154.896	0	9	MC	I	0.574	1	1
161.512	0	9	MC	C	0.482	1	1
165.029	0	9	MC	C	0.476	1	1
167.345	0	9	MC	I	0.691	0	1
170.495	0	9	MC	blank	NaN	NaN	1
173.612	0	9	MC	C	0.531	1	1
180.195	0	9	MC	C	0.647	1	1
182.078	0	9	MC	blank	NaN	NaN	1
186.995	0	9	MC	C	0.53	1	1
190.578	0	9	MC	C	0.535	1	1
193.561	0	9	MC	C	0.592	1	1
200.211	0	9	MC	blank	NaN	NaN	1
203.927	0	9	MC	C	0.646	1	1
208.227	0	9	MC	C	0.608	1	1
210.077	0	9	MC	C	0.635	1	1
214.96	0	9	MC	C	0.48	1	1
219.677	0	9	MC	C	0.597	1	1
223.31	0	9	MC	C	0.435	1	1
224.993	0	9	MC	C	0.369	1	1
227.21	0	9	MC	C	0.476	1	1
233.126	0	9	MC	C	0.514	1	1
237.893	0	9	MC	C	0.47	1	1
242.609	0	9	MC	C	0.594	1	1
245.643	0	9	MC	C	0.465	1	1
248.559	0	9	MC	C	0.457	1	1
250.876	0	9	MC	C	0.594	1	1
253.326	0	9	MC	C	0.555	1	1
258.726	0	9	MC	I	0.568	1	1
261.726	0	9	MC	blank	NaN	NaN	1
264.242	0	9	MC	C	0.608	1	1
267.892	0	9	MC	C	0.559	0	1
271.492	0	9	MC	C	0.594	1	1
274.525	0	9	MC	C	0.588	1	1
279.358	0	9	MC	I	0.717	1	1
282.508	0	9	MC	C	0.496	1	1
284.241	0	9	MC	C	0.458	1	1
288.941	0	9	MC	blank	NaN	NaN	1
290.858	0	9	MC	C	0.601	1	1
297.508	0	9	MC	I	0.677	1	1
301.224	0	9	MC	blank	NaN	NaN	1
304.341	0	9	MC	C	0.612	1	1
307.391	0	9	MC	C	0.565	1	1
309.808	0	9	MC	I	0.805	1	1
314.857	0	9	MC	C	0.623	1	1
316.724	0	9	MC	C	0.634	0	1
322.79	0	9	MC	C	0.699	1	1
325.94	0	9	MC	C	0.635	1	1
329.024	0	9	MC	C	0.565	1	1
331.44	0	9	MC	I	0.536	1	1
335.023	0	9	MC	I	0.806	1	1
337.09	0	9	MC	C	0.533	1	1
343.056	0	9	MC	I	0.671	1	1
346.173	0	9	MC	C	0.664	1	1
348.073	0	9	MC	C	0.592	1	1
351.123	0	9	MC	blank	NaN	NaN	1
354.239	0	9	MC	C	0.776	1	1
359.256	0	9	MC	I	0.534	1	1
419.804	0	9	MI	cue	NaN	NaN	1
430.304	0	9	MI	I	0.691	0	1
434.637	0	9	MI	I	0.703	1	1
436.57	0	9	MI	I	0.657	1	1
442.07	0	9	MI	I	0.707	1	1
447.62	0	9	MI	I	0.716	1	1
454.386	0	9	MI	I	0.6	1	1
459.236	0	9	MI	I	0.611	1	1
465.286	0	9	MI	I	0.646	1	1
467.169	0	9	MI	I	0.598	1	1
