onset	duration	subject	block	trial_type	rt	accuracy	run
235.26	0	20	MC	C	0.478	1	2
238.776	0	20	MC	C	0.87	1	2
243.893	0	20	MC	C	0.62	1	2
245.759	0	20	MC	C	1.089	1	2
249.892	0	20	MC	I	0.803	1	2
257.942	0	20	MC	blank	NaN	NaN	2
261.059	0	20	MC	C	0.658	1	2
264.775	0	20	MC	C	0.664	1	2
268.475	0	20	MC	C	1.5	1	2
271.225	0	20	MC	C	0.783	1	2
276.842	0	20	MC	C	0.613	1	2
281.108	0	20	MC	C	0.576	1	2
345.423	0	20	MI	cue	NaN	NaN	2
355.923	0	20	MI	I	0.921	1	2
361.089	0	20	MI	I	0.763	1	2
365.489	0	20	MI	I	0.729	1	2
372.255	0	20	MI	I	0.664	1	2
374.772	0	20	MI	I	0.713	1	2
377.322	0	20	MI	I	0.903	1	2
380.672	0	20	MI	C	0.548	1	2
384.272	0	20	MI	C	0.617	1	2
387.938	0	20	MI	I	1.321	0	2
392.321	0	20	MI	blank	NaN	NaN	2
397.238	0	20	MI	I	0.739	1	2
403.421	0	20	MI	I	0.627	1	2
405.304	0	20	MI	I	0.632	1	2
407.787	0	20	MI	I	0.543	1	2
410.771	0	20	MI	C	0.517	1	2
414.321	0	20	MI	I	0.601	1	2
416.771	0	20	MI	I	0.632	1	2
421.654	0	20	MI	I	0.713	1	2
424.82	0	20	MI	I	1.048	1	2
427.104	0	20	MI	C	0.85	1	2
432.803	0	20	MI	I	0.87	1	2
438.52	0	20	MI	C	0.718	1	2
441.086	0	20	MI	blank	NaN	NaN	2
444.803	0	20	MI	I	0.928	1	2
447.57	0	20	MI	I	0.779	1	2
449.586	0	20	MI	I	0.578	1	2
452.019	0	20	MI	I	1.005	1	2
458.469	0	20	MI	I	1.501	1	2
462.419	0	20	MI	C	0.657	1	2
465.519	0	20	MI	I	0.682	1	2
468.052	0	20	MI	I	0.768	1	2
470.069	0	20	MI	I	0.76	1	2
472.685	0	20	MI	C	0.725	1	2
477.052	0	20	MI	blank	NaN	NaN	2
480.168	0	20	MI	I	0.76	1	2
482.785	0	20	MI	C	0.59	1	2
488.235	0	20	MI	blank	NaN	NaN	2
491.352	0	20	MI	I	1.322	1	2
496.918	0	20	MI	I	0.947	1	2
500.301	0	20	MI	I	0.748	1	2
504.685	0	20	MI	I	0.654	1	2
507.784	0	20	MI	I	1.377	1	2
512.201	0	20	MI	blank	NaN	NaN	2
515.917	0	20	MI	C	0.888	1	2
518.051	0	20	MI	C	0.782	1	2
521.267	0	20	MI	C	0.687	1	2
523.784	0	20	MI	I	1.165	1	2
529.2	0	20	MI	I	0.814	1	2
533.65	0	20	MI	I	1.027	1	2
538.317	0	20	MI	I	0.793	1	2
542.75	0	20	MI	I	0.762	1	2
545.35	0	20	MI	I	0.763	1	2
549.15	0	20	MI	I	0.764	1	2
551.766	0	20	MI	blank	NaN	NaN	2
553.683	0	20	MI	I	0.671	1	2
559.199	0	20	MI	blank	NaN	NaN	2
565.316	0	20	MI	I	1.695	1	2
569.466	0	20	MI	I	0.605	1	2
572.516	0	20	MI	I	0.661	1	2
577.415	0	20	MI	I	0.546	1	2
581.015	0	20	MI	I	0.453	1	2
584.515	0	20	MI	I	0.653	1	2
589.415	0	20	MI	C	0.645	1	2
594.315	0	20	MI	blank	NaN	NaN	2
598.031	0	20	MI	I	0.611	1	2
602.898	0	20	MI	I	0.617	1	2
607.764	0	20	MI	I	0.606	1	2
611.414	0	20	MI	I	0.598	1	2
671.813	0	20	MC	cue	NaN	NaN	2
681.812	0	20	MC	C	0.934	1	2
684.595	0	20	MC	C	0.503	1	2
689.929	0	20	MC	C	0.438	1	2
694.028	0	20	MC	C	0.68	1	2
697.162	0	20	MC	C	0.823	1	2
700.428	0	20	MC	blank	NaN	NaN	2
705.345	0	20	MC	C	0.876	1	2
708.078	0	20	MC	C	0.476	1	2
711.595	0	20	MC	I	0.48	1	2
714.528	0	20	MC	C	0.536	1	2
718.094	0	20	MC	C	0.527	0	2
721.061	0	20	MC	C	0.593	1	2
727.094	0	20	MC	C	0.59	1	2
730.144	0	20	MC	blank	NaN	NaN	2
735.66	0	20	MC	C	0.932	1	2
738.444	0	20	MC	C	0.548	1	2
740.244	0	20	MC	C	0.623	1	2
743.91	0	20	MC	C	0.623	1	2
747.593	0	20	MC	C	0.512	1	2
754.16	0	20	MC	C	0.616	1	2
757.826	0	20	MC	I	0.574	1	2
761.46	0	20	MC	blank	NaN	NaN	2
766.376	0	20	MC	C	0.77	1	2
768.993	0	20	MC	C	0.672	1	2
773.309	0	20	MC	C	0.64	1	2
775.193	0	20	MC	C	0.728	1	2
781.976	0	20	MC	C	0.623	1	2
785.042	0	20	MC	C	0.651	1	2
789.342	0	20	MC	I	0.594	0	2
791.175	0	20	MC	C	0.784	1	2
796.809	0	20	MC	blank	NaN	NaN	2
798.725	0	20	MC	C	0.639	1	2
800.625	0	20	MC	C	0.526	1	2
804.792	0	20	MC	I	0.814	1	2
806.858	0	20	MC	blank	NaN	NaN	2
812.975	0	20	MC	C	0.901	1	2
815.125	0	20	MC	I	1.241	1	2
820.008	0	20	MC	blank	NaN	NaN	2
822.524	0	20	MC	C	0.821	1	2
823.991	0	20	MC	C	0.55	1	2
826.374	0	20	MC	C	0.495	1	2
829.924	0	20	MC	I	0.725	1	2
832.491	0	20	MC	C	0.753	1	2
836.291	0	20	MC	C	0.613	1	2
839.957	0	20	MC	C	0.935	1	2
845.124	0	20	MC	C	0.606	1	2
850.574	0	20	MC	C	0.659	0	2
853.673	0	20	MC	I	0.714	0	2
858.023	0	20	MC	C	0.606	1	2
859.873	0	20	MC	C	0.754	1	2
866.073	0	20	MC	I	0.713	1	2
868.623	0	20	MC	C	0.954	1	2
872.623	0	20	MC	I	0.591	1	2
875.673	0	20	MC	C	0.537	1	2
877.456	0	20	MC	blank	NaN	NaN	2
882.972	0	20	MC	C	0.664	1	2
886.672	0	20	MC	C	0.618	1	2
888.539	0	20	MC	C	0.631	1	2
890.406	0	20	MC	I	0.875	1	2
897.322	0	20	MC	blank	NaN	NaN	2
903.439	0	20	MC	I	0.703	1	2
910.188	0	20	MC	C	0.593	1	2
914.438	0	20	MC	C	0.634	1	2
917.505	0	20	MC	C	1.096	1	2
921.655	0	20	MC	I	0.615	1	2
923.521	0	20	MC	C	0.614	1	2
926.588	0	20	MC	C	0.525	1	2
930.154	0	20	MC	C	0.439	1	2
989.703	0	20	MC	cue	NaN	NaN	2
999.702	0	20	MC	C	0.76	1	2
1004.102	0	20	MC	C	0.533	1	2
1007.685	0	20	MC	C	0.446	1	2
1011.785	0	20	MC	C	0.526	1	2
1015.952	0	20	MC	I	0.76	1	2
1020.951	0	20	MC	C	0.459	1	2
1024.451	0	20	MC	blank	NaN	NaN	2
1026.368	0	20	MC	I	0.694	1	2
1033.101	0	20	MC	blank	NaN	NaN	2
1036.218	0	20	MC	C	0.838	1	2
1041.301	0	20	MC	C	0.604	1	2
1045.551	0	20	MC	C	0.62	1	2
1049.217	0	20	MC	C	0.528	1	2
1055.8	0	20	MC	C	0.754	1	2
1059.6	0	20	MC	I	0.753	1	2
1064.583	0	20	MC	C	0.551	1	2
1067.583	0	20	MC	I	0.69	1	2
1071.317	0	20	MC	C	0.738	1	2
1075.1	0	20	MC	C	0.978	1	2
1079.133	0	20	MC	I	0.658	1	2
1081.633	0	20	MC	C	0.467	1	2
1084.533	0	20	MC	C	0.394	1	2
1086.183	0	20	MC	C	0.408	1	2
1093.233	0	20	MC	I	0.718	1	2
1096.999	0	20	MC	I	0.442	1	2
1099.282	0	20	MC	C	0.416	1	2
1100.949	0	20	MC	I	0.522	1	2
1104.516	0	20	MC	C	0.495	1	2
1106.249	0	20	MC	C	0.516	0	2
1112.815	0	20	MC	blank	NaN	NaN	2
1115.932	0	20	MC	C	0.737	1	2
1119.698	0	20	MC	C	0.529	1	2
1125.682	0	20	MC	C	0.566	1	2
1130.498	0	20	MC	blank	NaN	NaN	2
1133.615	0	20	MC	C	0.697	1	2
1136.748	0	20	MC	C	0.653	1	2
1139.831	0	20	MC	C	0.543	1	2
1142.814	0	20	MC	C	0.624	1	2
1144.698	0	20	MC	I	0.944	1	2
1150.497	0	20	MC	blank	NaN	NaN	2
1154.214	0	20	MC	C	0.613	1	2
1157.864	0	20	MC	C	0.503	1	2
1160.814	0	20	MC	C	0.569	1	2
1163.23	0	20	MC	C	0.6	1	2
1168.08	0	20	MC	C	0.522	1	2
1170.447	0	20	MC	I	0.717	1	2
1173.013	0	20	MC	C	0.499	1	2
1174.747	0	20	MC	C	0.644	1	2
1178.447	0	20	MC	C	0.525	1	2
1182.03	0	20	MC	C	0.868	0	2
1184.746	0	20	MC	blank	NaN	NaN	2
1187.263	0	20	MC	C	0.557	1	2
1190.863	0	20	MC	C	0.619	1	2
1196.929	0	20	MC	C	0.559	1	2
1200.529	0	20	MC	C	0.925	1	2
1204.496	0	20	MC	C	0.656	1	2
1207.612	0	20	MC	C	0.536	1	2
1212.996	0	20	MC	C	0.611	1	2
1217.245	0	20	MC	C	0.705	1	2
1220.395	0	20	MC	C	0.548	1	2
1222.195	0	20	MC	C	0.696	1	2
1224.745	0	20	MC	C	0.548	1	2
1227.745	0	20	MC	C	0.588	1	2
1232.578	0	20	MC	I	0.665	1	2
1235.078	0	20	MC	blank	NaN	NaN	2
1238.195	0	20	MC	C	0.647	1	2
1241.878	0	20	MC	I	0.738	1	2
1248.061	0	20	MC	blank	NaN	NaN	2
