onset	duration	subject	block	trial_type	rt	accuracy	run
238.626	0	19	MI	C	0.582	1	2
241.06	0	19	MI	I	0.706	1	2
247.81	0	19	MI	blank	NaN	NaN	2
254.526	0	19	MI	C	0.677	1	2
261.242	0	19	MI	C	0.612	1	2
263.709	0	19	MI	I	0.526	1	2
266.676	0	19	MI	I	0.67	1	2
269.192	0	19	MI	I	0.722	1	2
274.759	0	19	MI	I	0.746	1	2
277.959	0	19	MI	I	1.02	1	2
281.409	0	19	MI	I	0.673	1	2
285.742	0	19	MI	blank	NaN	NaN	2
287.658	0	19	MI	I	0.947	1	2
290.458	0	19	MI	I	0.688	1	2
297.191	0	19	MI	I	0.681	1	2
300.925	0	19	MI	I	0.641	1	2
302.808	0	19	MI	C	0.642	1	2
308.891	0	19	MI	I	0.659	1	2
362.39	0	19	MI	cue	NaN	NaN	2
372.889	0	19	MI	I	0.718	1	2
374.856	0	19	MI	I	0.702	1	2
378.589	0	19	MI	I	0.796	1	2
381.839	0	19	MI	I	0.615	1	2
384.306	0	19	MI	C	0.733	1	2
387.472	0	19	MI	I	0.721	1	2
391.839	0	19	MI	I	0.816	1	2
393.889	0	19	MI	C	0.741	1	2
397.672	0	19	MI	blank	NaN	NaN	2
400.189	0	19	MI	I	0.655	1	2
402.089	0	19	MI	I	0.732	1	2
405.272	0	19	MI	I	0.665	1	2
408.388	0	19	MI	I	0.693	1	2
412.121	0	19	MI	blank	NaN	NaN	2
417.038	0	19	MI	I	0.66	1	2
420.738	0	19	MI	I	1.163	1	2
424.338	0	19	MI	I	0.802	1	2
429.388	0	19	MI	C	0.564	1	2
432.404	0	19	MI	I	0.656	1	2
436.104	0	19	MI	I	0.621	1	2
437.971	0	19	MI	I	0.777	1	2
441.787	0	19	MI	I	0.694	0	2
446.721	0	19	MI	I	0.65	1	2
449.221	0	19	MI	I	1.247	1	2
452.92	0	19	MI	I	0.652	1	2
456.004	0	19	MI	C	0.741	1	2
461.587	0	19	MI	blank	NaN	NaN	2
464.703	0	19	MI	I	0.959	1	2
467.503	0	19	MI	I	0.656	1	2
470.62	0	19	MI	I	0.625	1	2
475.503	0	19	MI	C	0.581	1	2
479.12	0	19	MI	I	1.005	1	2
482.569	0	19	MI	I	1.129	1	2
486.753	0	19	MI	I	0.749	1	2
490.553	0	19	MI	blank	NaN	NaN	2
494.269	0	19	MI	I	0.825	1	2
498.136	0	19	MI	I	0.713	1	2
501.902	0	19	MI	C	0.718	1	2
505.669	0	19	MI	I	0.862	1	2
511.969	0	19	MI	I	0.681	1	2
516.885	0	19	MI	I	0.658	1	2
522.985	0	19	MI	C	0.665	1	2
525.502	0	19	MI	C	0.79	1	2
528.735	0	19	MI	blank	NaN	NaN	2
531.851	0	19	MI	C	0.696	1	2
535.001	0	19	MI	C	0.646	1	2
537.501	0	19	MI	blank	NaN	NaN	2
539.418	0	19	MI	I	0.768	1	2
543.234	0	19	MI	blank	NaN	NaN	2
545.151	0	19	MI	I	1.082	1	2
548.668	0	19	MI	I	0.864	1	2
551.984	0	19	MI	I	0.774	1	2
555.801	0	19	MI	blank	NaN	NaN	2
558.317	0	19	MI	C	0.766	1	2
561.534	0	19	MI	I	0.771	1	2
564.75	0	19	MI	I	1.106	1	2
567.7	0	19	MI	I	1.052	1	2
570	0	19	MI	I	0.817	1	2
575.667	0	19	MI	I	0.939	1	2
578.45	0	19	MI	I	1.151	1	2
585.65	0	19	MI	I	0.781	1	2
589.483	0	19	MI	I	0.947	1	2
593.466	0	19	MI	I	0.762	1	2
596.083	0	19	MI	I	0.844	1	2
599.983	0	19	MI	C	0.752	1	2
602.583	0	19	MI	I	0.863	1	2
606.499	0	19	MI	I	0.675	1	2
609.616	0	19	MI	I	0.915	1	2
667.831	0	19	MI	cue	NaN	NaN	2
678.331	0	19	MI	I	1.131	1	2
681.914	0	19	MI	I	0.817	1	2
686.38	0	19	MI	I	0.727	1	2
691.364	0	19	MI	I	0.671	1	2
696.863	0	19	MI	C	0.542	1	2
700.447	0	19	MI	blank	NaN	NaN	2
702.963	0	19	MI	C	0.949	1	2
705.763	0	19	MI	I	0.536	1	2
710.546	0	19	MI	I	0.802	1	2
716.196	0	19	MI	I	0.732	1	2
718.163	0	19	MI	blank	NaN	NaN	2
720.079	0	19	MI	I	0.592	1	2
721.913	0	19	MI	I	0.85	1	2
724.613	0	19	MI	C	0.651	1	2
727.712	0	19	MI	I	0.695	1	2
730.246	0	19	MI	I	0.686	1	2
736.379	0	19	MI	I	0.829	1	2
740.245	0	19	MI	I	0.872	1	2
744.762	0	19	MI	C	0.533	1	2
748.345	0	19	MI	I	1.035	1	2
752.412	0	19	MI	blank	NaN	NaN	2
759.728	0	19	MI	I	0.852	1	2
762.411	0	19	MI	I	1.086	1	2
766.545	0	19	MI	I	0.666	1	2
770.861	0	19	MI	I	0.702	1	2
775.811	0	19	MI	C	0.547	1	2
779.411	0	19	MI	blank	NaN	NaN	2
783.728	0	19	MI	I	0.813	1	2
786.394	0	19	MI	I	0.719	1	2
790.177	0	19	MI	I	0.994	1	2
793.627	0	19	MI	I	0.788	0	2
796.86	0	19	MI	I	0.985	1	2
803.294	0	19	MI	I	0.668	1	2
806.994	0	19	MI	I	1.361	1	2
811.393	0	19	MI	I	0.867	1	2
815.293	0	19	MI	I	0.606	1	2
818.943	0	19	MI	I	0.963	1	2
822.943	0	19	MI	I	0.78	1	2
825.56	0	19	MI	I	0.968	1	2
829.576	0	19	MI	I	0.836	1	2
832.859	0	19	MI	C	0.916	1	2
836.809	0	19	MI	blank	NaN	NaN	2
839.926	0	19	MI	I	0.791	1	2
841.959	0	19	MI	I	0.898	1	2
844.109	0	19	MI	blank	NaN	NaN	2
846.626	0	19	MI	I	0.858	1	2
850.526	0	19	MI	I	0.831	1	2
856.209	0	19	MI	I	0.897	1	2
860.759	0	19	MI	C	0.735	1	2
862.742	0	19	MI	I	1.055	1	2
868.642	0	19	MI	I	0.763	1	2
871.842	0	19	MI	C	0.644	1	2
877.325	0	19	MI	I	0.718	1	2
881.091	0	19	MI	I	0.604	1	2
888.341	0	19	MI	C	0.658	1	2
892.041	0	19	MI	I	0.977	1	2
897.858	0	19	MI	I	0.641	1	2
899.741	0	19	MI	C	0.677	1	2
903.474	0	19	MI	C	0.762	1	2
907.274	0	19	MI	I	0.832	1	2
909.341	0	19	MI	I	1.188	1	2
914.174	0	19	MI	I	0.921	1	2
918.14	0	19	MI	I	0.739	1	2
921.324	0	19	MI	I	1.11	1	2
925.49	0	19	MI	I	0.794	1	2
929.34	0	19	MI	blank	NaN	NaN	2
936.657	0	19	MI	C	0.672	1	2
940.973	0	19	MI	blank	NaN	NaN	2
1000.488	0	19	MC	cue	NaN	NaN	2
1010.988	0	19	MC	C	0.924	1	2
1013.771	0	19	MC	C	0.606	1	2
1016.237	0	19	MC	C	0.584	1	2
1020.471	0	19	MC	C	0.785	1	2
1023.704	0	19	MC	C	0.634	1	2
1029.187	0	19	MC	blank	NaN	NaN	2
1034.104	0	19	MC	I	0.915	1	2
1040.47	0	19	MC	blank	NaN	NaN	2
1047.187	0	19	MC	C	0.676	1	2
1052.703	0	19	MC	C	0.714	1	2
1058.253	0	19	MC	C	0.662	1	2
1061.953	0	19	MC	I	0.995	1	2
1064.186	0	19	MC	blank	NaN	NaN	2
1072.103	0	19	MC	C	0.588	1	2
1075.736	0	19	MC	C	0.745	1	2
1080.136	0	19	MC	C	0.653	1	2
1085.036	0	19	MC	blank	NaN	NaN	2
1089.352	0	19	MC	C	0.792	1	2
1091.985	0	19	MC	I	0.827	1	2
1094.652	0	19	MC	blank	NaN	NaN	2
1097.169	0	19	MC	C	0.653	1	2
1100.868	0	19	MC	I	0.978	1	2
1103.085	0	19	MC	C	0.746	1	2
1105.685	0	19	MC	C	0.978	1	2
1110.318	0	19	MC	C	1.024	1	2
1114.985	0	19	MC	C	0.792	1	2
1117.635	0	19	MC	C	1.453	1	2
1123.334	0	19	MC	I	1.393	1	2
1131.968	0	19	MC	C	0.777	1	2
1134.584	0	19	MC	C	0.595	1	2
1137.017	0	19	MC	I	1.453	1	2
1142.117	0	19	MC	I	1.042	1	2
1145.001	0	19	MC	C	0.614	1	2
1151.05	0	19	MC	C	0.745	1	2
1155.45	0	19	MC	I	1.191	1	2
1158.483	0	19	MC	C	2.014	1	2
1162.933	0	19	MC	C	1.078	1	2
1167.05	0	19	MC	C	0.586	1	2
1171.283	0	19	MC	C	1.022	1	2
1175.95	0	19	MC	blank	NaN	NaN	2
1182.066	0	19	MC	C	0.664	1	2
1186.366	0	19	MC	C	0.479	1	2
1189.883	0	19	MC	C	0.763	1	2
1194.299	0	19	MC	C	0.959	1	2
1197.716	0	19	MC	C	0.615	1	2
1200.182	0	19	MC	C	0.582	1	2
1202.599	0	19	MC	C	0.864	1	2
1205.915	0	19	MC	C	0.47	0	2
1211.832	0	19	MC	C	0.632	1	2
1214.915	0	19	MC	C	0.726	1	2
1218.682	0	19	MC	I	0.892	1	2
1221.415	0	19	MC	I	0.711	1	2
1223.382	0	19	MC	C	0.709	1	2
1226.548	0	19	MC	C	0.575	1	2
1229.565	0	19	MC	blank	NaN	NaN	2
1232.081	0	19	MC	C	0.883	1	2
1236.615	0	19	MC	C	0.634	1	2
1239.698	0	19	MC	C	0.716	1	2
1241.664	0	19	MC	C	0.773	1	2
1244.281	0	19	MC	C	0.692	1	2
1248.014	0	19	MC	I	1.352	1	2
1253.614	0	19	MC	C	0.533	1	2
1255.981	0	19	MC	I	0.865	1	2
1261.081	0	19	MC	blank	NaN	NaN	2
1264.797	0	19	MC	C	0.738	1	2
1266.78	0	19	MC	C	1.188	1	2
1270.43	0	19	MC	C	0.674	1	2
1274.747	0	19	MC	C	0.695	1	2
