onset	duration	subject	block	trial_type	rt	accuracy	run
107.713	0	16	MC	cue	NaN	NaN	1
118.213	0	16	MC	C	0.808	1	1
122.663	0	16	MC	C	0.986	1	1
125.479	0	16	MC	C	0.659	1	1
128.579	0	16	MC	C	0.989	1	1
133.212	0	16	MC	C	0.454	1	1
134.912	0	16	MC	C	0.841	1	1
138.212	0	16	MC	I	1.058	1	1
141.712	0	16	MC	C	0.855	1	1
143.812	0	16	MC	C	0.727	1	1
145.795	0	16	MC	C	0.728	1	1
148.379	0	16	MC	C	0.619	1	1
152.029	0	16	MC	C	0.718	1	1
153.995	0	16	MC	C	0.739	1	1
157.778	0	16	MC	C	0.598	1	1
160.828	0	16	MC	C	0.672	1	1
164.545	0	16	MC	C	0.627	1	1
168.211	0	16	MC	C	0.629	1	1
170.678	0	16	MC	C	0.609	1	1
173.728	0	16	MC	C	0.663	1	1
179.228	0	16	MC	blank	NaN	NaN	1
182.344	0	16	MC	C	0.706	1	1
186.094	0	16	MC	C	0.641	1	1
187.994	0	16	MC	I	1.17	1	1
192.211	0	16	MC	C	0.836	1	1
196.094	0	16	MC	C	0.77	1	1
198.111	0	16	MC	blank	NaN	NaN	1
201.827	0	16	MC	I	0.553	1	1
206.027	0	16	MC	C	0.81	1	1
209.877	0	16	MC	C	1.076	1	1
212.193	0	16	MC	C	0.887	1	1
214.927	0	16	MC	I	1.02	1	1
220.193	0	16	MC	I	1.024	1	1
222.46	0	16	MC	C	0.701	1	1
227.41	0	16	MC	I	1.169	1	1
234.026	0	16	MC	blank	NaN	NaN	1
235.943	0	16	MC	C	0.664	1	1
239.043	0	16	MC	C	0.831	1	1
242.926	0	16	MC	C	1.313	1	1
249.092	0	16	MC	C	0.765	1	1
251.709	0	16	MC	C	0.989	1	1
255.742	0	16	MC	I	0.741	1	1
259.526	0	16	MC	blank	NaN	NaN	1
262.642	0	16	MC	C	0.672	1	1
266.975	0	16	MC	C	0.666	1	1
270.692	0	16	MC	I	1.153	1	1
274.292	0	16	MC	blank	NaN	NaN	1
276.808	0	16	MC	C	0.688	1	1
279.925	0	16	MC	C	0.765	1	1
283.125	0	16	MC	C	0.83	1	1
