onset	duration	subject	block	trial_type	rt	accuracy	run
569.45	0	16	MC	C	1.498	1	2
575.8	0	16	MC	C	1.262	1	2
581.9	0	16	MC	I	1.53	1	2
590.083	0	16	MC	I	1.696	1	2
593.033	0	16	MC	blank	NaN	NaN	2
597.349	0	16	MC	C	2.369	1	2
604.566	0	16	MC	C	0.762	1	2
609.582	0	16	MC	C	0.772	1	2
612.199	0	16	MC	I	1.942	1	2
617.199	0	16	MC	blank	NaN	NaN	2
619.716	0	16	MC	C	1.971	1	2
623.532	0	16	MC	C	4.229	1	2
630.799	0	16	MC	C	1.565	1	2
633.599	0	16	MC	I	7.315	1	2
645.165	0	16	MC	I	0.672	1	2
647.081	0	16	MC	blank	NaN	NaN	2
649.598	0	16	MC	I	1.938	1	2
653.381	0	16	MC	C	0.703	1	2
655.931	0	16	MC	C	0.503	1	2
658.881	0	16	MC	C	0.688	1	2
661.414	0	16	MC	C	0.87	1	2
667.731	0	16	MC	C	0.604	1	2
671.381	0	16	MC	I	0.641	1	2
673.864	0	16	MC	C	1.193	1	2
738.895	0	16	MI	cue	NaN	NaN	2
749.395	0	16	MI	I	1.055	1	2
752.895	0	16	MI	I	0.821	1	2
759.162	0	16	MI	I	0.905	1	2
763.111	0	16	MI	I	0.86	1	2
768.211	0	16	MI	I	0.708	1	2
771.961	0	16	MI	C	1.114	1	2
774.928	0	16	MI	blank	NaN	NaN	2
778.644	0	16	MI	I	0.983	1	2
782.677	0	16	MI	I	1.226	1	2
786.961	0	16	MI	C	0.662	1	2
788.861	0	16	MI	I	0.939	1	2
792.844	0	16	MI	blank	NaN	NaN	2
794.76	0	16	MI	I	0.833	1	2
801.044	0	16	MI	I	1.062	1	2
806.944	0	16	MI	blank	NaN	NaN	2
810.66	0	16	MI	I	1.02	1	2
814.127	0	16	MI	I	0.731	1	2
817.31	0	16	MI	I	0.692	1	2
819.86	0	16	MI	C	0.776	1	2
823.093	0	16	MI	I	0.918	1	2
825.86	0	16	MI	I	0.747	1	2
827.86	0	16	MI	I	0.731	1	2
829.826	0	16	MI	I	0.813	1	2
831.893	0	16	MI	I	0.853	1	2
834.593	0	16	MI	I	0.852	1	2
837.293	0	16	MI	C	0.565	1	2
840.292	0	16	MI	I	0.664	1	2
845.209	0	16	MI	I	0.664	1	2
848.309	0	16	MI	I	0.754	1	2
852.109	0	16	MI	I	0.715	1	2
857.075	0	16	MI	blank	NaN	NaN	2
858.992	0	16	MI	I	0.725	1	2
865.158	0	16	MI	I	0.868	1	2
872.075	0	16	MI	I	0.712	1	2
874.642	0	16	MI	C	0.809	1	2
878.491	0	16	MI	blank	NaN	NaN	2
881.008	0	16	MI	I	0.657	1	2
884.725	0	16	MI	I	0.671	1	2
886.641	0	16	MI	I	0.709	1	2
890.391	0	16	MI	I	0.886	1	2
895.524	0	16	MI	I	0.734	1	2
898.108	0	16	MI	I	0.686	1	2
903.641	0	16	MI	I	0.665	1	2
909.157	0	16	MI	I	0.729	1	2
912.341	0	16	MI	blank	NaN	NaN	2
914.857	0	16	MI	C	0.671	1	2
917.374	0	16	MI	I	0.987	1	2
919.607	0	16	MI	I	0.734	1	2
923.39	0	16	MI	I	0.645	1	2
928.873	0	16	MI	I	0.744	1	2
933.257	0	16	MI	C	0.685	1	2
938.773	0	16	MI	I	0.582	1	2
942.406	0	16	MI	I	0.63	1	2
949.073	0	16	MI	I	1.463	1	2
954.173	0	16	MI	C	0.706	1	2
956.123	0	16	MI	C	0.959	1	2
960.122	0	16	MI	I	1.164	1	2
962.539	0	16	MI	C	0.735	1	2
965.122	0	16	MI	blank	NaN	NaN	2
967.039	0	16	MI	I	0.864	1	2
970.939	0	16	MI	C	0.672	1	2
975.855	0	16	MI	I	0.953	1	2
978.072	0	16	MI	I	0.8	1	2
983.122	0	16	MI	I	1.083	1	2
987.238	0	16	MI	C	0.816	1	2
994.105	0	16	MI	blank	NaN	NaN	2
997.821	0	16	MI	I	0.724	1	2
1003.388	0	16	MI	I	0.631	1	2
1061.92	0	16	MI	cue	NaN	NaN	2
1072.419	0	16	MI	I	2.188	1	2
1080.652	0	16	MI	I	0.916	1	2
1082.819	0	16	MI	I	0.81	1	2
1084.869	0	16	MI	I	0.828	1	2
1090.535	0	16	MI	C	0.67	1	2
1094.852	0	16	MI	I	0.835	1	2
1097.535	0	16	MI	I	0.686	1	2
1101.268	0	16	MI	C	0.572	1	2
1104.285	0	16	MI	I	1.219	1	2
1106.752	0	16	MI	C	1.035	1	2
1112.618	0	16	MI	I	0.53	1	2
1115.585	0	16	MI	I	0.854	1	2
1117.685	0	16	MI	I	0.616	1	2
1120.134	0	16	MI	I	0.67	1	2
1122.051	0	16	MI	C	0.719	1	2
1125.818	0	16	MI	I	0.985	1	2
1133.434	0	16	MI	I	0.625	1	2
1136.501	0	16	MI	I	0.627	1	2
1141.367	0	16	MI	I	0.701	1	2
1144.517	0	16	MI	I	0.551	1	2
1148.117	0	16	MI	C	0.762	1	2
1155.517	0	16	MI	I	0.724	1	2
1157.5	0	16	MI	blank	NaN	NaN	2
1160.617	0	16	MI	I	0.768	1	2
1163.233	0	16	MI	I	0.662	1	2
1168.133	0	16	MI	I	0.778	1	2
1174.366	0	16	MI	I	0.812	1	2
1178.216	0	16	MI	C	0.975	1	2
1181.649	0	16	MI	I	0.586	1	2
1187.083	0	16	MI	I	0.71	1	2
1190.233	0	16	MI	C	0.76	1	2
1194.032	0	16	MI	blank	NaN	NaN	2
1197.749	0	16	MI	I	0.848	1	2
1201.649	0	16	MI	I	0.877	1	2
1205.582	0	16	MI	I	0.802	1	2
1208.232	0	16	MI	I	0.682	1	2
1211.965	0	16	MI	I	0.624	1	2
1216.248	0	16	MI	C	0.632	1	2
1219.332	0	16	MI	I	0.775	1	2
1224.948	0	16	MI	I	1.665	1	2
1228.465	0	16	MI	I	0.679	1	2
1234.598	0	16	MI	C	0.742	1	2
1240.181	0	16	MI	blank	NaN	NaN	2
1243.898	0	16	MI	C	0.879	1	2
1246.631	0	16	MI	I	0.729	1	2
1250.397	0	16	MI	I	0.855	1	2
1256.697	0	16	MI	I	0.624	1	2
1259.164	0	16	MI	I	0.874	1	2
1266.08	0	16	MI	I	0.724	1	2
1269.847	0	16	MI	I	0.642	1	2
1272.33	0	16	MI	I	1.555	1	2
1276.33	0	16	MI	I	0.948	1	2
1283.313	0	16	MI	blank	NaN	NaN	2
1287.03	0	16	MI	C	1.4	1	2
1295.08	0	16	MI	blank	NaN	NaN	2
1299.996	0	16	MI	C	0.705	1	2
1302.546	0	16	MI	blank	NaN	NaN	2
1305.063	0	16	MI	I	1.442	1	2
1308.946	0	16	MI	I	0.653	1	2
1312.646	0	16	MI	I	0.764	1	2
1316.446	0	16	MI	I	0.803	1	2
1319.679	0	16	MI	I	0.903	1	2
1323.629	0	16	MI	I	0.842	1	2
1325.729	0	16	MI	blank	NaN	NaN	2
1327.645	0	16	MI	I	0.892	1	2
1331.578	0	16	MI	I	0.597	1	2
1334.628	0	16	MI	blank	NaN	NaN	2
1338.945	0	16	MI	I	0.799	1	2
