onset	duration	subject	block	trial_type	rt	accuracy	run
942.115	0	10	MI	I	0.535	1	1
946.281	0	10	MI	I	0.651	1	1
948.181	0	10	MI	I	0.788	1	1
950.798	0	10	MI	C	0.589	1	1
955.631	0	10	MI	C	0.598	1	1
958.681	0	10	MI	blank	NaN	NaN	1
961.797	0	10	MI	I	0.696	1	1
965.53	0	10	MI	I	0.769	1	1
1026.545	0	10	MC	cue	NaN	NaN	1
1036.544	0	10	MC	C	1.034	1	1
1040.628	0	10	MC	C	0.583	1	1
1042.461	0	10	MC	C	0.511	1	1
1045.411	0	10	MC	C	0.585	0	1
1048.444	0	10	MC	I	0.815	1	1
1052.294	0	10	MC	C	0.627	1	1
1057.76	0	10	MC	C	0.632	1	1
1061.443	0	10	MC	C	0.54	1	1
1065.627	0	10	MC	C	0.713	1	1
1069.376	0	10	MC	C	0.774	1	1
1074.393	0	10	MC	I	0.731	1	1
1079.976	0	10	MC	C	0.524	1	1
1082.343	0	10	MC	I	0.687	1	1
1085.493	0	10	MC	blank	NaN	NaN	1
1089.809	0	10	MC	C	0.623	1	1
1092.276	0	10	MC	C	0.873	1	1
1095.592	0	10	MC	C	0.677	1	1
1100.509	0	10	MC	blank	NaN	NaN	1
1106.625	0	10	MC	I	0.759	1	1
1109.242	0	10	MC	C	0.63	1	1
1112.325	0	10	MC	C	0.605	1	1
1114.775	0	10	MC	C	0.789	1	1
1116.808	0	10	MC	C	0.635	1	1
1119.891	0	10	MC	C	0.583	1	1
1122.324	0	10	MC	C	0.676	1	1
1125.441	0	10	MC	C	0.579	1	1
1127.258	0	10	MC	I	0.828	1	1
1131.141	0	10	MC	blank	NaN	NaN	1
1134.857	0	10	MC	C	0.591	1	1
1139.691	0	10	MC	C	0.692	1	1
1145.824	0	10	MC	C	0.606	1	1
1148.873	0	10	MC	C	0.503	1	1
1150.623	0	10	MC	C	0.643	1	1
1154.907	0	10	MC	C	1.008	1	1
1158.956	0	10	MC	C	0.714	1	1
1162.106	0	10	MC	C	0.576	1	1
1165.723	0	10	MC	blank	NaN	NaN	1
1170.639	0	10	MC	C	0.55	1	1
1174.839	0	10	MC	blank	NaN	NaN	1
1176.756	0	10	MC	C	0.693	1	1
1181.089	0	10	MC	I	0.834	1	1
1183.772	0	10	MC	C	0.623	1	1
1186.239	0	10	MC	C	0.539	1	1
1188.022	0	10	MC	C	0.581	1	1
1189.855	0	10	MC	C	0.749	1	1
1193.655	0	10	MC	I	0.667	1	1
1196.772	0	10	MC	blank	NaN	NaN	1
1199.888	0	10	MC	C	0.734	1	1
1204.271	0	10	MC	I	0.693	1	1
1206.821	0	10	MC	C	0.635	1	1
1211.088	0	10	MC	I	0.835	1	1
1215.571	0	10	MC	I	0.697	1	1
1219.904	0	10	MC	C	0.601	1	1
1224.754	0	10	MC	C	0.72	1	1
1227.921	0	10	MC	I	0.845	1	1
1230.604	0	10	MC	blank	NaN	NaN	1
1232.52	0	10	MC	C	0.724	1	1
1236.904	0	10	MC	I	0.629	1	1
1239.387	0	10	MC	C	0.659	1	1
1246.087	0	10	MC	C	0.646	1	1
1248.57	0	10	MC	C	0.951	1	1
1251.37	0	10	MC	C	0.563	1	1
1256.769	0	10	MC	blank	NaN	NaN	1
1261.686	0	10	MC	C	0.723	1	1
1265.453	0	10	MC	C	0.634	1	1
1268.536	0	10	MC	C	0.703	1	1
1272.286	0	10	MC	C	0.613	1	1
1277.135	0	10	MC	C	0.662	1	1
