onset	duration	subject	block	trial_type	rt	accuracy	run
29.183	0	3	MI	cue	NaN	NaN	2
39.682	0	3	MI	I	0.587	1	2
42.716	0	3	MI	I	0.503	1	2
48.665	0	3	MI	I	0.444	1	2
53.949	0	3	MI	I	0.564	1	2
58.165	0	3	MI	I	0.614	1	2
66.015	0	3	MI	I	0.645	1	2
69.715	0	3	MI	I	0.529	1	2
73.281	0	3	MI	I	0.664	1	2
76.381	0	3	MI	I	0.66	1	2
78.281	0	3	MI	C	0.657	1	2
80.181	0	3	MI	I	0.619	1	2
83.248	0	3	MI	I	0.588	1	2
86.881	0	3	MI	I	0.695	1	2
89.414	0	3	MI	I	0.771	1	2
92.631	0	3	MI	I	0.688	1	2
94.564	0	3	MI	I	0.769	1	2
98.364	0	3	MI	I	0.51	1	2
101.314	0	3	MI	I	0.616	1	2
106.764	0	3	MI	I	0.663	1	2
111.08	0	3	MI	C	0.619	1	2
115.347	0	3	MI	I	0.547	1	2
118.33	0	3	MI	blank	NaN	NaN	2
124.447	0	3	MI	I	0.54	1	2
126.846	0	3	MI	I	0.716	0	2
131.196	0	3	MI	I	0.64	1	2
134.296	0	3	MI	I	0.549	1	2
136.696	0	3	MI	C	0.643	1	2
140.379	0	3	MI	C	0.677	1	2
143.513	0	3	MI	blank	NaN	NaN	2
147.829	0	3	MI	I	0.669	1	2
153.346	0	3	MI	I	0.613	1	2
155.812	0	3	MI	I	0.589	1	2
160.646	0	3	MI	C	0.476	1	2
162.379	0	3	MI	I	1.084	1	2
167.112	0	3	MI	I	0.596	1	2
169.562	0	3	MI	I	0.557	1	2
171.362	0	3	MI	I	0.633	1	2
173.245	0	3	MI	I	0.618	1	2
175.712	0	3	MI	C	0.57	1	2
180.512	0	3	MI	I	0.574	1	2
187.128	0	3	MI	I	0.666	1	2
189.628	0	3	MI	blank	NaN	NaN	2
194.544	0	3	MI	I	0.568	1	2
196.361	0	3	MI	I	0.823	1	2
199.644	0	3	MI	I	0.621	0	2
202.111	0	3	MI	I	0.794	1	2
205.944	0	3	MI	I	0.587	1	2
211.377	0	3	MI	I	0.596	1	2
214.411	0	3	MI	I	0.629	1	2
218.677	0	3	MI	C	0.478	1	2
221.011	0	3	MI	blank	NaN	NaN	2
224.727	0	3	MI	I	0.896	1	2
228.077	0	3	MI	blank	NaN	NaN	2
234.793	0	3	MI	I	0.749	1	2
239.193	0	3	MI	I	0.578	1	2
245.81	0	3	MI	I	0.704	1	2
247.76	0	3	MI	I	0.548	1	2
251.36	0	3	MI	C	0.583	1	2
254.393	0	3	MI	C	0.769	1	2
259.409	0	3	MI	C	0.503	1	2
261.159	0	3	MI	I	0.673	1	2
263.693	0	3	MI	blank	NaN	NaN	2
269.209	0	3	MI	C	0.749	1	2
275.409	0	3	MI	blank	NaN	NaN	2
280.925	0	3	MI	I	0.703	1	2
284.675	0	3	MI	I	0.515	1	2
290.042	0	3	MI	C	0.6	1	2
294.292	0	3	MI	blank	NaN	NaN	2
358.09	0	3	MC	cue	NaN	NaN	2
368.59	0	3	MC	C	0.657	1	2
372.289	0	3	MC	C	0.437	1	2
375.773	0	3	MC	C	0.563	1	2
377.573	0	3	MC	C	0.509	1	2
382.339	0	3	MC	C	0.521	1	2
385.306	0	3	MC	blank	NaN	NaN	2
392.622	0	3	MC	I	0.669	1	2
399.922	0	3	MC	C	0.538	1	2
402.905	0	3	MC	C	0.666	1	2
405.405	0	3	MC	C	0.481	1	2
408.938	0	3	MC	C	0.625	1	2
410.805	0	3	MC	C	0.522	1	2
412.572	0	3	MC	I	0.73	1	2
415.138	0	3	MC	blank	NaN	NaN	2
418.855	0	3	MC	C	0.678	1	2
421.388	0	3	MC	C	0.484	1	2
425.521	0	3	MC	C	0.499	1	2
429.671	0	3	MC	blank	NaN	NaN	2
432.788	0	3	MC	C	0.513	1	2
434.538	0	3	MC	C	0.607	0	2
437.588	0	3	MC	C	0.528	1	2
441.171	0	3	MC	I	0.841	1	2
444.454	0	3	MC	C	0.74	1	2
449.454	0	3	MC	C	0.638	1	2
456.137	0	3	MC	blank	NaN	NaN	2
461.654	0	3	MC	C	0.565	1	2
464.07	0	3	MC	C	0.657	1	2
471.97	0	3	MC	C	0.502	1	2
475.52	0	3	MC	C	0.829	1	2
479.403	0	3	MC	I	0.572	1	2
484.82	0	3	MC	C	0.604	1	2
487.869	0	3	MC	C	0.533	1	2
489.636	0	3	MC	C	0.57	1	2
495.053	0	3	MC	I	0.657	1	2
499.353	0	3	MC	blank	NaN	NaN	2
506.069	0	3	MC	C	0.667	1	2
511.569	0	3	MC	C	0.524	1	2
516.335	0	3	MC	C	0.602	0	2
521.169	0	3	MC	C	0.557	1	2
523.568	0	3	MC	I	0.717	1	2
526.118	0	3	MC	C	0.613	1	2
528.585	0	3	MC	C	0.626	1	2
534.052	0	3	MC	C	0.781	1	2
540.885	0	3	MC	blank	NaN	NaN	2
542.801	0	3	MC	C	0.749	1	2
544.801	0	3	MC	C	0.64	1	2
548.484	0	3	MC	C	0.534	1	2
552.068	0	3	MC	I	0.847	1	2
