onset	duration	subject	block	trial_type	rt	accuracy	run
30.799	0	13	MI	cue	NaN	NaN	2
41.298	0	13	MI	I	0.838	1	2
45.781	0	13	MI	I	0.748	1	2
48.981	0	13	MI	I	0.623	1	2
51.448	0	13	MI	I	0.658	1	2
55.148	0	13	MI	C	0.55	1	2
61.131	0	13	MI	I	0.676	1	2
63.647	0	13	MI	I	0.803	1	2
69.897	0	13	MI	I	0.638	1	2
73.58	0	13	MI	blank	NaN	NaN	2
77.297	0	13	MI	I	0.709	1	2
82.263	0	13	MI	I	0.922	1	2
86.83	0	13	MI	I	0.641	0	2
89.33	0	13	MI	I	0.707	1	2
92.48	0	13	MI	I	0.646	1	2
96.779	0	13	MI	blank	NaN	NaN	2
99.296	0	13	MI	I	0.71	1	2
102.463	0	13	MI	I	0.845	1	2
104.546	0	13	MI	I	0.77	1	2
107.762	0	13	MI	I	0.684	1	2
112.095	0	13	MI	blank	NaN	NaN	2
114.612	0	13	MI	I	0.826	1	2
118.479	0	13	MI	I	2.946	1	2
123.878	0	13	MI	I	0.901	1	2
127.228	0	13	MI	I	0.751	1	2
129.228	0	13	MI	I	1.018	1	2
130.895	0	13	MI	I	0.734	1	2
134.678	0	13	MI	C	1.103	1	2
138.228	0	13	MI	C	1.231	1	2
142.511	0	13	MI	blank	NaN	NaN	2
148.028	0	13	MI	C	1.352	1	2
151.827	0	13	MI	I	2.099	1	2
156.36	0	13	MI	I	1.676	1	2
160.477	0	13	MI	I	2.244	1	2
166.36	0	13	MI	I	0.621	1	2
170.027	0	13	MI	I	0.907	1	2
172.777	0	13	MI	I	2.16	1	2
182.176	0	13	MI	C	1.9	1	2
189.526	0	13	MI	C	0.641	1	2
192.026	0	13	MI	I	1.032	1	2
194.309	0	13	MI	I	4.136	1	2
205.692	0	13	MI	C	1.905	1	2
209.442	0	13	MI	I	0.772	1	2
213.858	0	13	MI	I	0.785	1	2
215.892	0	13	MI	I	1.216	1	2
220.741	0	13	MI	I	2.982	1	2
226.758	0	13	MI	I	0.799	1	2
229.991	0	13	MI	blank	NaN	NaN	2
233.708	0	13	MI	I	1.755	1	2
236.707	0	13	MI	I	0.712	1	2
241.074	0	13	MI	I	2.134	1	2
250.44	0	13	MI	I	1.07	1	2
255.757	0	13	MI	I	0.742	1	2
257.74	0	13	MI	I	1.035	1	2
261.223	0	13	MI	I	8.498	1	2
270.956	0	13	MI	C	0.591	1	2
274.589	0	13	MI	I	0.596	1	2
278.822	0	13	MI	C	0.749	1	2
282.022	0	13	MI	I	3.179	1	2
290.039	0	13	MI	I	0.85	1	2
293.939	0	13	MI	I	1.714	1	2
298.105	0	13	MI	C	4.03	1	2
308.788	0	13	MI	blank	NaN	NaN	2
310.705	0	13	MI	C	2.318	1	2
317.271	0	13	MI	blank	NaN	NaN	2
320.988	0	13	MI	I	2.542	1	2
327.771	0	13	MI	C	0.647	1	2
330.871	0	13	MI	blank	NaN	NaN	2
332.787	0	13	MI	I	1.399	1	2
414.584	0	13	MC	cue	NaN	NaN	2
425.084	0	13	MC	C	0.72	1	2
427.034	0	13	MC	C	0.575	1	2
430.65	0	13	MC	C	0.612	1	2
437.3	0	13	MC	C	0.546	1	2
440.883	0	13	MC	C	2.618	1	2
445.35	0	13	MC	C	0.612	1	2
447.816	0	13	MC	C	0.707	0	2
451.566	0	13	MC	C	0.789	1	2
455.399	0	13	MC	C	0.574	1	2
461.416	0	13	MC	C	0.575	1	2
465.032	0	13	MC	blank	NaN	NaN	2
468.149	0	13	MC	C	0.644	1	2
471.832	0	13	MC	C	1.932	1	2
478.615	0	13	MC	blank	NaN	NaN	2
482.331	0	13	MC	C	1.083	1	2
485.848	0	13	MC	C	0.53	1	2
488.215	0	13	MC	C	0.925	1	2
490.398	0	13	MC	I	0.988	1	2
492.631	0	13	MC	C	0.667	1	2
497.548	0	13	MC	C	2.714	1	2
501.514	0	13	MC	C	0.603	1	2
503.947	0	13	MC	C	0.634	1	2
507.631	0	13	MC	blank	NaN	NaN	2
513.147	0	13	MC	C	0.648	1	2
518.047	0	13	MC	C	2.095	1	2
522.58	0	13	MC	C	0.888	1	2
525.913	0	13	MC	I	1.263	1	2
528.43	0	13	MC	blank	NaN	NaN	2
532.146	0	13	MC	C	1.514	1	2
536.713	0	13	MC	C	6.351	1	2
548.512	0	13	MC	C	5.609	1	2
