onset	duration	subject	block	trial_type	rt	accuracy	run
97.28	0	17	MC	cue	NaN	NaN	1
107.78	0	17	MC	C	0.693	1	1
110.913	0	17	MC	C	0.72	1	1
114.663	0	17	MC	C	0.7	1	1
119.596	0	17	MC	C	0.617	1	1
123.846	0	17	MC	C	0.573	1	1
129.263	0	17	MC	C	0.554	1	1
133.446	0	17	MC	C	0.686	1	1
137.162	0	17	MC	C	0.626	1	1
139.629	0	17	MC	C	0.544	1	1
143.812	0	17	MC	C	0.609	1	1
146.262	0	17	MC	C	0.697	1	1
149.995	0	17	MC	C	0.495	1	1
153.529	0	17	MC	I	0.786	1	1
157.345	0	17	MC	I	0.838	1	1
161.228	0	17	MC	I	0.548	1	1
167.211	0	17	MC	I	0.74	1	1
169.195	0	17	MC	C	0.675	1	1
172.911	0	17	MC	I	0.624	1	1
175.378	0	17	MC	C	0.627	1	1
183.244	0	17	MC	C	0.716	1	1
187.594	0	17	MC	C	0.739	1	1
191.377	0	17	MC	C	0.636	1	1
194.444	0	17	MC	C	0.566	1	1
196.244	0	17	MC	C	0.684	1	1
201.16	0	17	MC	C	0.615	1	1
204.21	0	17	MC	I	0.599	1	1
207.243	0	17	MC	blank	NaN	NaN	1
213.36	0	17	MC	I	0.665	1	1
215.86	0	17	MC	C	0.676	1	1
220.776	0	17	MC	C	0.635	1	1
224.443	0	17	MC	C	0.54	1	1
228.026	0	17	MC	C	0.721	1	1
230.576	0	17	MC	blank	NaN	NaN	1
234.293	0	17	MC	C	0.532	1	1
240.259	0	17	MC	C	0.616	1	1
245.709	0	17	MC	I	0.969	1	1
249.109	0	17	MC	C	0.634	1	1
253.975	0	17	MC	C	0.513	1	1
255.725	0	17	MC	C	0.505	1	1
258.075	0	17	MC	C	0.646	1	1
264.758	0	17	MC	C	0.533	1	1
267.725	0	17	MC	C	0.578	1	1
271.941	0	17	MC	C	0.726	1	1
275.708	0	17	MC	blank	NaN	NaN	1
280.624	0	17	MC	C	0.724	1	1
282.591	0	17	MC	I	0.948	1	1
285.374	0	17	MC	blank	NaN	NaN	1
287.291	0	17	MC	C	0.761	1	1
290.491	0	17	MC	C	0.645	1	1
292.974	0	17	MC	C	0.67	1	1
297.874	0	17	MC	blank	NaN	NaN	1
300.39	0	17	MC	I	0.646	1	1
304.674	0	17	MC	C	0.809	1	1
307.924	0	17	MC	C	0.701	1	1
314.057	0	17	MC	C	0.557	1	1
317.657	0	17	MC	C	0.813	1	1
324.506	0	17	MC	C	0.563	1	1
326.906	0	17	MC	C	0.687	1	1
330.623	0	17	MC	C	0.678	1	1
335.539	0	17	MC	C	0.635	1	1
342.806	0	17	MC	C	0.663	1	1
346.506	0	17	MC	I	0.686	1	1
349.022	0	17	MC	blank	NaN	NaN	1
350.939	0	17	MC	I	0.895	1	1
354.272	0	17	MC	blank	NaN	NaN	1
356.789	0	17	MC	C	0.732	1	1
359.355	0	17	MC	C	0.87	1	1
362.055	0	17	MC	blank	NaN	NaN	1
428.687	0	17	MC	cue	NaN	NaN	1
439.186	0	17	MC	C	0.793	1	1
443.019	0	17	MC	C	0.76	1	1
445.019	0	17	MC	C	0.529	1	1
450.986	0	17	MC	C	0.795	1	1
454.219	0	17	MC	C	0.707	1	1
460.369	0	17	MC	C	0.625	1	1
463.435	0	17	MC	C	0.699	1	1
468.369	0	17	MC	C	0.752	1	1
474.552	0	17	MC	C	0.704	1	1
481.285	0	17	MC	I	1.095	1	1
486.018	0	17	MC	blank	NaN	NaN	1
490.334	0	17	MC	C	0.701	1	1
494.068	0	17	MC	I	0.787	1	1
497.301	0	17	MC	C	0.85	1	1
499.384	0	17	MC	C	0.763	1	1
503.184	0	17	MC	blank	NaN	NaN	1
508.101	0	17	MC	C	0.622	1	1
511.767	0	17	MC	C	0.69	1	1
513.7	0	17	MC	C	0.643	1	1
515.584	0	17	MC	C	0.649	1	1
517.467	0	17	MC	C	1.103	1	1
519.8	0	17	MC	C	0.681	1	1
522.917	0	17	MC	C	0.676	1	1
524.833	0	17	MC	blank	NaN	NaN	1
528.55	0	17	MC	C	0.652	1	1
532.233	0	17	MC	C	0.782	1	1
536.65	0	17	MC	C	0.745	1	1
539.833	0	17	MC	I	1.429	1	1
543.7	0	17	MC	C	1.035	1	1
547.166	0	17	MC	C	0.872	1	1
551.083	0	17	MC	C	0.742	1	1
553.066	0	17	MC	C	1.29	1	1
557.999	0	17	MC	C	0.806	1	1
561.249	0	17	MC	C	0.639	1	1
564.932	0	17	MC	I	0.738	1	1
568.099	0	17	MC	I	0.739	1	1
571.282	0	17	MC	blank	NaN	NaN	1
576.798	0	17	MC	C	0.714	1	1
580.548	0	17	MC	C	0.825	1	1
587.415	0	17	MC	C	0.761	1	1
590.615	0	17	MC	C	1.359	1	1
594.415	0	17	MC	C	1.453	1	1
598.898	0	17	MC	I	0.913	1	1
602.848	0	17	MC	C	1.136	1	1
607.614	0	17	MC	I	0.724	1	1
610.181	0	17	MC	C	1.256	1	1
612.681	0	17	MC	C	0.623	1	1
615.747	0	17	MC	blank	NaN	NaN	1
620.064	0	17	MC	C	0.698	1	1
621.997	0	17	MC	blank	NaN	NaN	1
624.514	0	17	MC	I	0.804	1	1
629.547	0	17	MC	I	1.448	1	1
632.23	0	17	MC	blank	NaN	NaN	1
635.947	0	17	MC	C	0.821	1	1
639.813	0	17	MC	C	0.774	1	1
643.03	0	17	MC	I	1.16	1	1
648.43	0	17	MC	blank	NaN	NaN	1
651.546	0	17	MC	C	1.092	1	1
657.479	0	17	MC	C	1.61	1	1
661.529	0	17	MC	C	1.065	1	1
664.429	0	17	MC	C	0.834	1	1
668.896	0	17	MC	I	1.072	1	1
672.412	0	17	MC	C	0.707	1	1
678.562	0	17	MC	C	0.642	1	1
681.645	0	17	MC	C	0.949	1	1
