onset	duration	subject	block	trial_type	rt	accuracy	run
31.216	0	17	MI	cue	NaN	NaN	2
41.716	0	17	MI	I	1.009	1	2
45.166	0	17	MI	I	0.781	1	2
47.182	0	17	MI	I	0.728	1	2
50.349	0	17	MI	I	0.812	1	2
52.999	0	17	MI	I	0.584	1	2
54.815	0	17	MI	blank	NaN	NaN	2
57.932	0	17	MI	I	0.706	1	2
60.482	0	17	MI	C	0.777	1	2
63.698	0	17	MI	C	0.67	1	2
66.798	0	17	MI	blank	NaN	NaN	2
71.115	0	17	MI	I	1.691	1	2
75.848	0	17	MI	I	0.917	1	2
82.798	0	17	MI	I	1.332	1	2
85.964	0	17	MI	I	0.839	1	2
89.848	0	17	MI	I	1.138	1	2
94.031	0	17	MI	I	1.56	1	2
98.631	0	17	MI	I	1.622	0	2
101.497	0	17	MI	I	1.041	1	2
106.78	0	17	MI	I	1.021	1	2
113.23	0	17	MI	I	1.284	1	2
118.147	0	17	MI	I	0.966	1	2
123.347	0	17	MI	I	1.568	1	2
127.946	0	17	MI	C	1.888	1	2
131.063	0	17	MI	I	1.065	1	2
136.963	0	17	MI	I	1.326	1	2
140.729	0	17	MI	C	0.781	1	2
143.946	0	17	MI	C	1.026	1	2
149.812	0	17	MI	blank	NaN	NaN	2
152.329	0	17	MI	I	0.916	1	2
158.679	0	17	MI	I	1.362	1	2
162.479	0	17	MI	I	0.795	1	2
167.512	0	17	MI	I	0.914	1	2
170.262	0	17	MI	I	0.917	1	2
174.212	0	17	MI	I	1.332	1	2
179.178	0	17	MI	I	1.325	1	2
183.545	0	17	MI	blank	NaN	NaN	2
186.061	0	17	MI	I	1.345	1	2
194.044	0	17	MI	I	1.923	1	2
200.811	0	17	MI	I	1.16	1	2
203.211	0	17	MI	I	1.974	1	2
207.027	0	17	MI	blank	NaN	NaN	2
208.944	0	17	MI	C	0.872	1	2
211.06	0	17	MI	I	1.098	1	2
214.594	0	17	MI	I	0.824	1	2
218.46	0	17	MI	I	1.489	1	2
222.393	0	17	MI	blank	NaN	NaN	2
229.71	0	17	MI	I	1.011	1	2
232.56	0	17	MI	I	1.426	1	2
238.826	0	17	MI	I	0.872	1	2
244.543	0	17	MI	I	0.869	1	2
247.243	0	17	MI	I	1.317	1	2
251.593	0	17	MI	I	1.313	1	2
255.942	0	17	MI	I	1.404	1	2
260.376	0	17	MI	I	0.822	1	2
263.642	0	17	MI	C	1.218	1	2
266.092	0	17	MI	blank	NaN	NaN	2
268.609	0	17	MI	C	0.641	1	2
272.292	0	17	MI	C	1.651	1	2
275.775	0	17	MI	blank	NaN	NaN	2
279.492	0	17	MI	I	0.727	1	2
283.258	0	17	MI	C	0.681	1	2
285.175	0	17	MI	I	1.191	1	2
290.608	0	17	MI	C	0.779	1	2
293.225	0	17	MI	I	0.717	1	2
296.374	0	17	MI	C	0.701	1	2
298.908	0	17	MI	I	0.867	1	2
302.808	0	17	MI	I	1.589	1	2
308.041	0	17	MI	I	1.614	1	2
375.922	0	17	MC	cue	NaN	NaN	2
386.422	0	17	MC	C	1.085	1	2
388.738	0	17	MC	C	0.615	1	2
392.388	0	17	MC	C	0.625	1	2
399.054	0	17	MC	C	0.65	1	2
402.738	0	17	MC	I	0.708	1	2
405.288	0	17	MC	C	0.717	1	2
408.438	0	17	MC	C	0.818	1	2
410.488	0	17	MC	blank	NaN	NaN	2
