onset	duration	subject	block	trial_type	rt	accuracy	run
29.016	0	6	MI	cue	NaN	NaN	2
39.515	0	6	MI	I	0.897	1	2
44.048	0	6	MI	I	0.921	1	2
46.832	0	6	MI	I	0.583	1	2
49.865	0	6	MI	I	0.566	1	2
54.081	0	6	MI	I	0.744	1	2
60.864	0	6	MI	I	0.779	1	2
65.881	0	6	MI	blank	NaN	NaN	2
69.597	0	6	MI	I	0.87	1	2
75.914	0	6	MI	C	0.814	1	2
79.164	0	6	MI	I	0.996	1	2
83.197	0	6	MI	I	0.736	1	2
85.78	0	6	MI	I	0.75	1	2
87.78	0	6	MI	I	0.627	1	2
90.847	0	6	MI	I	0.877	1	2
94.163	0	6	MI	I	0.821	1	2
95.63	0	6	MI	I	0.961	1	2
100.246	0	6	MI	I	0.901	1	2
102.379	0	6	MI	I	0.704	1	2
104.929	0	6	MI	I	0.858	1	2
108.229	0	6	MI	I	0.685	1	2
111.346	0	6	MI	C	0.991	1	2
113.579	0	6	MI	blank	NaN	NaN	2
115.496	0	6	MI	I	0.689	1	2
117.445	0	6	MI	C	1.183	1	2
123.479	0	6	MI	blank	NaN	NaN	2
125.995	0	6	MI	I	1.34	1	2
132.178	0	6	MI	C	0.869	1	2
135.495	0	6	MI	C	0.639	1	2
140.978	0	6	MI	C	0.743	1	2
145.378	0	6	MI	blank	NaN	NaN	2
147.894	0	6	MI	I	0.878	1	2
150.611	0	6	MI	I	0.873	1	2
154.527	0	6	MI	I	0.725	1	2
158.294	0	6	MI	blank	NaN	NaN	2
160.811	0	6	MI	I	0.742	1	2
166.394	0	6	MI	I	0.806	1	2
169.044	0	6	MI	I	0.855	1	2
175.343	0	6	MI	I	0.865	1	2
178.643	0	6	MI	I	0.564	1	2
181.043	0	6	MI	I	0.75	1	2
183.643	0	6	MI	C	0.628	0	2
187.31	0	6	MI	I	0.774	1	2
189.326	0	6	MI	blank	NaN	NaN	2
194.243	0	6	MI	C	0.546	1	2
197.242	0	6	MI	C	0.822	1	2
199.309	0	6	MI	I	0.721	1	2
201.876	0	6	MI	I	0.72	1	2
204.442	0	6	MI	I	0.686	1	2
207.575	0	6	MI	C	1.072	1	2
211.092	0	6	MI	I	0.625	1	2
214.775	0	6	MI	I	0.709	1	2
220.325	0	6	MI	blank	NaN	NaN	2
222.242	0	6	MI	I	0.849	1	2
225.525	0	6	MI	I	0.722	1	2
228.091	0	6	MI	I	1.441	1	2
230.775	0	6	MI	I	0.609	1	2
234.424	0	6	MI	C	0.709	1	2
239.991	0	6	MI	blank	NaN	NaN	2
242.507	0	6	MI	I	0.769	1	2
247.507	0	6	MI	C	0.641	1	2
251.19	0	6	MI	I	0.961	1	2
254.59	0	6	MI	I	1.056	1	2
258.707	0	6	MI	I	0.887	1	2
262.623	0	6	MI	I	0.831	1	2
267.706	0	6	MI	I	0.951	1	2
272.89	0	6	MI	I	0.708	1	2
276.04	0	6	MI	I	0.855	1	2
281.739	0	6	MI	I	0.746	1	2
343.554	0	6	MC	cue	NaN	NaN	2
354.053	0	6	MC	C	0.803	1	2
358.503	0	6	MC	C	0.54	1	2
363.886	0	6	MC	C	3.878	1	2
370.203	0	6	MC	C	0.642	1	2
375.086	0	6	MC	C	0.522	1	2
378.652	0	6	MC	blank	NaN	NaN	2
381.769	0	6	MC	C	0.502	1	2
384.102	0	6	MC	C	0.676	1	2
387.819	0	6	MC	I	0.64	1	2
391.502	0	6	MC	C	0.637	1	2
395.185	0	6	MC	blank	NaN	NaN	2
398.901	0	6	MC	C	0.795	1	2
402.135	0	6	MC	C	0.462	1	2
408.635	0	6	MC	I	0.826	1	2
414.318	0	6	MC	blank	NaN	NaN	2
419.834	0	6	MC	C	0.875	1	2
424.367	0	6	MC	I	0.728	1	2
426.35	0	6	MC	C	0.462	1	2
