onset	duration	subject	block	trial_type	rt	accuracy	run
29.082	0	5	MC	cue	NaN	NaN	2
39.582	0	5	MC	C	0.534	1	2
41.965	0	5	MC	C	0.456	1	2
46.065	0	5	MC	C	0.477	1	2
48.998	0	5	MC	C	0.426	1	2
53.665	0	5	MC	I	0.548	1	2
56.648	0	5	MC	blank	NaN	NaN	2
62.764	0	5	MC	C	0.4	1	2
65.614	0	5	MC	C	0.686	1	2
71.747	0	5	MC	blank	NaN	NaN	2
73.664	0	5	MC	C	0.453	1	2
76.564	0	5	MC	C	0.63	1	2
83.847	0	5	MC	I	0.593	1	2
85.68	0	5	MC	C	0.701	1	2
88.83	0	5	MC	C	0.567	1	2
93.047	0	5	MC	C	0.549	1	2
99.046	0	5	MC	C	0.6	1	2
102.696	0	5	MC	C	0.638	1	2
104.579	0	5	MC	I	0.51	1	2
108.129	0	5	MC	blank	NaN	NaN	2
110.646	0	5	MC	I	0.564	1	2
117.262	0	5	MC	blank	NaN	NaN	2
120.379	0	5	MC	C	0.513	1	2
122.145	0	5	MC	blank	NaN	NaN	2
127.062	0	5	MC	C	0.57	1	2
129.462	0	5	MC	C	0.49	1	2
132.395	0	5	MC	C	0.53	1	2
134.778	0	5	MC	I	0.442	1	2
138.861	0	5	MC	I	0.627	1	2
141.945	0	5	MC	I	0.616	1	2
145.594	0	5	MC	C	0.497	1	2
147.344	0	5	MC	I	0.55	0	2
149.744	0	5	MC	C	0.514	1	2
151.511	0	5	MC	blank	NaN	NaN	2
154.028	0	5	MC	C	0.525	1	2
160.011	0	5	MC	C	0.701	1	2
166.76	0	5	MC	blank	NaN	NaN	2
169.277	0	5	MC	C	0.551	1	2
171.66	0	5	MC	C	0.519	1	2
175.227	0	5	MC	I	0.576	1	2
178.86	0	5	MC	C	0.558	1	2
181.26	0	5	MC	I	0.574	1	2
187.876	0	5	MC	blank	NaN	NaN	2
191.593	0	5	MC	C	0.487	1	2
193.926	0	5	MC	C	0.457	1	2
196.843	0	5	MC	C	0.503	1	2
200.392	0	5	MC	C	0.476	1	2
204.509	0	5	MC	C	0.514	1	2
209.275	0	5	MC	C	0.624	1	2
212.942	0	5	MC	I	0.521	1	2
218.308	0	5	MC	C	0.439	1	2
223.608	0	5	MC	C	0.679	1	2
226.742	0	5	MC	C	0.516	1	2
229.108	0	5	MC	C	0.695	1	2
232.841	0	5	MC	C	0.462	1	2
237.541	0	5	MC	C	0.532	1	2
242.308	0	5	MC	C	0.508	1	2
244.057	0	5	MC	C	0.474	1	2
247.574	0	5	MC	C	0.509	1	2
251.124	0	5	MC	C	0.48	1	2
254.657	0	5	MC	C	0.549	1	2
257.64	0	5	MC	C	0.624	1	2
261.307	0	5	MC	I	0.607	1	2
263.773	0	5	MC	C	0.495	1	2
266.107	0	5	MC	C	0.533	1	2
270.89	0	5	MC	C	0.581	1	2
273.906	0	5	MC	C	0.45	1	2
276.806	0	5	MC	C	0.45	0	2
279.106	0	5	MC	C	0.521	0	2
342.37	0	5	MC	cue	NaN	NaN	2
352.87	0	5	MC	C	0.585	1	2
355.886	0	5	MC	C	0.514	1	2
