onset	duration	subject	block	trial_type	rt	accuracy	run
857.99	0	8	MI	I	0.69	1	1
861.123	0	8	MI	I	0.796	1	1
868.556	0	8	MI	I	0.666	1	1
873.456	0	8	MI	C	0.603	1	1
880.706	0	8	MI	I	0.853	1	1
882.806	0	8	MI	I	0.544	1	1
886.389	0	8	MI	C	0.621	1	1
890.055	0	8	MI	I	0.759	1	1
895.672	0	8	MI	I	0.573	1	1
899.289	0	8	MI	I	0.74	1	1
901.272	0	8	MI	I	0.588	1	1
906.705	0	8	MI	I	0.756	1	1
908.105	0	8	MI	I	0.632	1	1
909.988	0	8	MI	C	0.553	1	1
912.388	0	8	MI	blank	NaN	NaN	1
915.505	0	8	MI	I	0.695	1	1
921.038	0	8	MI	C	0.878	1	1
928.554	0	8	MI	I	0.723	1	1
931.121	0	8	MI	blank	NaN	NaN	1
933.637	0	8	MI	C	0.801	1	1
936.887	0	8	MI	C	0.662	1	1
939.387	0	8	MI	I	0.596	1	1
942.437	0	8	MI	blank	NaN	NaN	1
949.154	0	8	MI	I	0.584	1	1
952.787	0	8	MI	I	0.736	1	1
955.953	0	8	MI	I	0.713	1	1
959.103	0	8	MI	I	0.687	1	1
964.636	0	8	MI	I	0.615	1	1
967.686	0	8	MI	I	0.848	1	1
970.386	0	8	MI	I	0.761	1	1
975.386	0	8	MI	I	0.6	0	1
977.819	0	8	MI	I	0.959	1	1
981.236	0	8	MI	I	0.603	1	1
984.286	0	8	MI	I	0.633	1	1
987.969	0	8	MI	C	0.728	1	1
992.336	0	8	MI	blank	NaN	NaN	1
997.252	0	8	MI	I	0.589	1	1
999.685	0	8	MI	I	0.668	1	1
1005.202	0	8	MI	blank	NaN	NaN	1
1008.319	0	8	MI	I	0.709	1	1
1011.485	0	8	MI	I	0.585	1	1
1015.102	0	8	MI	blank	NaN	NaN	1
1018.218	0	8	MI	C	0.762	1	1
1023.835	0	8	MI	blank	NaN	NaN	1
1029.351	0	8	MI	I	0.741	1	1
1033.134	0	8	MI	I	0.651	1	1
1035.034	0	8	MI	I	0.674	1	1
1037.551	0	8	MI	C	0.535	1	1
1041.134	0	8	MI	blank	NaN	NaN	1
1046.051	0	8	MI	I	0.623	1	1
1048.517	0	8	MI	I	0.633	1	1
1110.765	0	8	MC	cue	NaN	NaN	1
1120.765	0	8	MC	C	1.337	1	1
1125.148	0	8	MC	C	0.831	1	1
1128.431	0	8	MC	C	0.529	1	1
1131.998	0	8	MC	C	0.457	1	1
1133.698	0	8	MC	C	0.519	1	1
1136.664	0	8	MC	blank	NaN	NaN	1
1138.581	0	8	MC	C	0.512	1	1
1141.531	0	8	MC	C	0.564	1	1
1143.947	0	8	MC	C	0.58	1	1
1147.564	0	8	MC	C	0.507	1	1
1153.531	0	8	MC	C	0.577	1	1
1155.964	0	8	MC	C	0.561	1	1
1158.964	0	8	MC	C	0.531	1	1
1163.147	0	8	MC	C	0.699	1	1
1165.697	0	8	MC	C	0.504	1	1
1167.447	0	8	MC	blank	NaN	NaN	1
1171.763	0	8	MC	C	0.605	1	1
1174.213	0	8	MC	C	0.492	1	1
1176.547	0	8	MC	I	0.837	1	1
1179.83	0	8	MC	C	0.523	1	1
1183.996	0	8	MC	C	0.67	1	1
1187.713	0	8	MC	C	0.605	1	1
1193.763	0	8	MC	I	0.576	1	1
1195.596	0	8	MC	blank	NaN	NaN	1
1198.712	0	8	MC	C	0.588	1	1
1200.546	0	8	MC	I	1.195	1	1
1203.579	0	8	MC	blank	NaN	NaN	1
1206.096	0	8	MC	I	0.556	1	1
1210.895	0	8	MC	C	0.541	1	1
1215.695	0	8	MC	C	0.863	1	1
1219.612	0	8	MC	C	0.7	1	1
1225.762	0	8	MC	I	0.663	1	1
1229.478	0	8	MC	I	0.646	1	1
1233.178	0	8	MC	C	0.598	1	1
1235.628	0	8	MC	C	0.698	1	1
1239.378	0	8	MC	C	0.596	1	1
1243.028	0	8	MC	C	0.544	1	1
1244.811	0	8	MC	I	0.628	1	1
1248.478	0	8	MC	blank	NaN	NaN	1
1254.594	0	8	MC	I	0.592	1	1
1260.027	0	8	MC	C	0.649	1	1
1261.927	0	8	MC	I	0.574	1	1
1265.544	0	8	MC	C	0.934	1	1
1269.527	0	8	MC	C	0.591	1	1
1271.96	0	8	MC	C	0.534	1	1
1279.127	0	8	MC	I	0.638	1	1
1282.81	0	8	MC	C	0.908	1	1
1289.76	0	8	MC	I	0.68	1	1
1291.693	0	8	MC	C	0.551	1	1
1298.276	0	8	MC	C	0.676	0	1
1300.793	0	8	MC	C	0.609	1	1
1306.259	0	8	MC	blank	NaN	NaN	1
1309.976	0	8	MC	C	0.713	1	1
1316.742	0	8	MC	C	0.726	1	1
1318.709	0	8	MC	C	0.606	1	1
1324.758	0	8	MC	C	0.683	1	1
1327.275	0	8	MC	C	0.548	1	1
1331.458	0	8	MC	C	0.67	1	1
1335.175	0	8	MC	blank	NaN	NaN	1
1341.291	0	8	MC	C	0.967	1	1
1347.691	0	8	MC	C	0.554	1	1
1349.508	0	8	MC	I	1.054	1	1
1353.608	0	8	MC	blank	NaN	NaN	1
1356.724	0	8	MC	C	0.529	1	1
1358.507	0	8	MC	C	0.545	1	1
1362.691	0	8	MC	C	0.718	1	1
1365.84	0	8	MC	C	0.467	1	1
1368.757	0	8	MC	C	0.498	1	1
