onset	duration	subject	block	trial_type	rt	accuracy	run
904.905	0	7	MI	I	1.574	1	2
908.921	0	7	MI	I	0.711	1	2
912.071	0	7	MI	I	0.717	1	2
914.038	0	7	MI	C	0.664	1	2
920.738	0	7	MI	I	0.751	1	2
922.721	0	7	MI	blank	NaN	NaN	2
989.719	0	7	MI	cue	NaN	NaN	2
1000.219	0	7	MI	I	0.662	1	2
1003.935	0	7	MI	I	0.555	1	2
1005.735	0	7	MI	I	0.534	1	2
1008.718	0	7	MI	I	0.61	1	2
1012.368	0	7	MI	C	0.459	1	2
1015.285	0	7	MI	I	0.795	1	2
1019.118	0	7	MI	I	0.562	1	2
1021.535	0	7	MI	C	0.59	1	2
1023.984	0	7	MI	I	0.572	1	2
1027.001	0	7	MI	I	0.834	1	2
1030.284	0	7	MI	I	0.543	1	2
1032.684	0	7	MI	I	1.218	1	2
1037.551	0	7	MI	I	1.089	1	2
1041.684	0	7	MI	I	0.891	1	2
1045.617	0	7	MI	C	0.588	1	2
1049.25	0	7	MI	I	0.881	1	2
1050.784	0	7	MI	C	0.648	1	2
1052.667	0	7	MI	blank	NaN	NaN	2
1055.184	0	7	MI	I	0.827	1	2
1059.667	0	7	MI	blank	NaN	NaN	2
1062.183	0	7	MI	I	0.562	1	2
1064.6	0	7	MI	I	0.522	1	2
1067.566	0	7	MI	I	0.787	1	2
1070.2	0	7	MI	C	1.125	1	2
1074.383	0	7	MI	blank	NaN	NaN	2
1078.699	0	7	MI	I	0.854	1	2
1083.199	0	7	MI	C	0.726	1	2
1088.166	0	7	MI	blank	NaN	NaN	2
1091.282	0	7	MI	I	0.715	1	2
1095.649	0	7	MI	I	1.009	1	2
1097.899	0	7	MI	I	0.525	1	2
1100.282	0	7	MI	I	0.611	1	2
1103.332	0	7	MI	I	0.554	1	2
1106.332	0	7	MI	I	0.65	1	2
1108.832	0	7	MI	I	0.681	1	2
1113.765	0	7	MI	I	0.724	1	2
1119.331	0	7	MI	I	0.865	1	2
1122.631	0	7	MI	I	0.812	1	2
1126.481	0	7	MI	I	0.859	1	2
1130.381	0	7	MI	blank	NaN	NaN	2
1134.098	0	7	MI	C	0.954	1	2
1138.081	0	7	MI	I	0.73	1	2
1141.248	0	7	MI	I	0.609	1	2
1145.497	0	7	MI	I	0.734	1	2
1150.48	0	7	MI	I	0.612	1	2
1154.147	0	7	MI	blank	NaN	NaN	2
1158.464	0	7	MI	I	1.12	1	2
1162.03	0	7	MI	C	0.834	1	2
1165.897	0	7	MI	blank	NaN	NaN	2
1168.413	0	7	MI	I	1.052	1	2
1172.513	0	7	MI	I	0.602	1	2
1175.563	0	7	MI	I	0.5	1	2
1177.313	0	7	MI	I	0.435	1	2
1180.196	0	7	MI	blank	NaN	NaN	2
1183.313	0	7	MI	C	0.934	1	2
1187.296	0	7	MI	I	0.819	1	2
1189.363	0	7	MI	I	0.726	1	2
1196.146	0	7	MI	C	1.15	1	2
1199.746	0	7	MI	I	0.674	1	2
1202.262	0	7	MI	C	1.133	1	2
1205.245	0	7	MI	I	0.639	1	2
1207.729	0	7	MI	I	0.735	1	2
1210.895	0	7	MI	C	1.102	0	2
1214.445	0	7	MI	I	0.646	1	2
1218.728	0	7	MI	I	0.639	1	2
1221.812	0	7	MI	I	0.632	1	2
1224.295	0	7	MI	I	1.698	1	2
1231.428	0	7	MI	I	0.624	1	2
