onset	duration	subject	block	trial_type	rt	accuracy	run
867.156	0	1	MC	C	0.564	1	1
870.156	0	1	MC	I	0.687	1	1
874.472	0	1	MC	C	0.603	1	1
878.106	0	1	MC	blank	NaN	NaN	1
881.222	0	1	MC	I	0.644	1	1
884.305	0	1	MC	C	0.645	1	1
887.389	0	1	MC	C	0.501	1	1
891.522	0	1	MC	C	0.586	1	1
898.738	0	1	MC	I	0.699	1	1
903.071	0	1	MC	C	0.653	1	1
906.155	0	1	MC	I	0.658	1	1
908.655	0	1	MC	C	0.511	1	1
911.005	0	1	MC	C	0.655	1	1
917.704	0	1	MC	I	0.587	0	1
919.538	0	1	MC	blank	NaN	NaN	1
922.054	0	1	MC	C	0.512	1	1
924.404	0	1	MC	C	0.529	1	1
927.971	0	1	MC	C	0.514	1	1
930.921	0	1	MC	C	0.638	1	1
935.204	0	1	MC	C	0.569	1	1
938.204	0	1	MC	I	0.79	1	1
942.037	0	1	MC	C	0.672	1	1
945.753	0	1	MC	C	0.605	1	1
949.387	0	1	MC	blank	NaN	NaN	1
951.903	0	1	MC	C	0.532	0	1
953.67	0	1	MC	C	0.553	1	1
957.253	0	1	MC	C	0.572	1	1
959.07	0	1	MC	C	0.446	1	1
966.153	0	1	MC	C	0.569	1	1
968.553	0	1	MC	C	0.606	1	1
972.203	0	1	MC	C	0.484	1	1
973.919	0	1	MC	blank	NaN	NaN	1
977.636	0	1	MC	C	0.63	1	1
981.302	0	1	MC	C	0.549	1	1
1049.25	0	1	MC	cue	NaN	NaN	1
1059.75	0	1	MC	C	0.976	1	1
1063.166	0	1	MC	C	0.596	1	1
1066.2	0	1	MC	C	0.498	1	1
1067.933	0	1	MC	C	0.606	1	1
1071.583	0	1	MC	I	0.958	1	1
1074.983	0	1	MC	blank	NaN	NaN	1
1078.699	0	1	MC	C	0.553	1	1
1081.083	0	1	MC	I	0.791	1	1
1086.116	0	1	MC	blank	NaN	NaN	1
1088.032	0	1	MC	I	0.664	1	1
1090.532	0	1	MC	blank	NaN	NaN	1
1094.249	0	1	MC	C	0.524	1	1
1096.615	0	1	MC	C	0.464	1	1
1100.115	0	1	MC	C	0.624	1	1
1103.182	0	1	MC	C	0.69	1	1
1106.315	0	1	MC	I	0.706	1	1
1110.665	0	1	MC	C	0.495	1	1
1114.198	0	1	MC	C	0.876	1	1
1117.515	0	1	MC	I	0.944	1	1
1119.698	0	1	MC	C	0.653	1	1
1120.981	0	1	MC	C	0.505	1	1
1123.315	0	1	MC	C	0.641	1	1
1125.798	0	1	MC	C	0.592	1	1
1128.831	0	1	MC	C	0.603	1	1
1132.464	0	1	MC	C	0.562	1	1
1135.464	0	1	MC	C	0.754	1	1
1143.447	0	1	MC	C	0.573	1	1
1147.064	0	1	MC	I	0.686	1	1
1149.58	0	1	MC	C	1.373	1	1
1153.997	0	1	MC	blank	NaN	NaN	1
1157.713	0	1	MC	C	0.595	1	1
1161.947	0	1	MC	C	1.03	1	1
1166.013	0	1	MC	blank	NaN	NaN	1
1169.13	0	1	MC	C	0.653	1	1
1171.613	0	1	MC	C	0.548	1	1
1176.396	0	1	MC	C	0.547	1	1
1181.779	0	1	MC	C	0.791	0	1
1185.613	0	1	MC	C	0.488	1	1
1190.346	0	1	MC	C	0.482	1	1
1193.862	0	1	MC	I	0.724	1	1
1197.029	0	1	MC	C	0.773	1	1
1199.645	0	1	MC	C	0.591	1	1
1203.279	0	1	MC	C	0.773	1	1
1206.495	0	1	MC	C	0.609	1	1
1210.145	0	1	MC	C	0.63	1	1
1212.612	0	1	MC	C	0.669	1	1
1215.112	0	1	MC	C	0.632	1	1
1219.378	0	1	MC	C	0.496	1	1
1222.911	0	1	MC	I	1.509	1	1
1226.861	0	1	MC	blank	NaN	NaN	1
1229.378	0	1	MC	I	0.669	1	1
1234.878	0	1	MC	C	0.566	1	1
1237.878	0	1	MC	C	0.589	1	1
1240.911	0	1	MC	C	0.597	1	1
1244.544	0	1	MC	blank	NaN	NaN	1
1248.261	0	1	MC	C	0.786	1	1
1252.077	0	1	MC	C	1.114	1	1
1254.427	0	1	MC	C	0.635	1	1
1259.294	0	1	MC	blank	NaN	NaN	1
1261.21	0	1	MC	C	0.489	1	1
1265.343	0	1	MC	C	0.59	1	1
1270.177	0	1	MC	C	1.315	1	1
1273.926	0	1	MC	I	0.593	1	1
1276.96	0	1	MC	C	0.535	1	1
1279.326	0	1	MC	C	0.541	1	1
1282.91	0	1	MC	I	0.621	1	1
1284.759	0	1	MC	C	0.642	1	1
1287.243	0	1	MC	I	0.736	1	1
