onset	duration	subject	block	trial_type	rt	accuracy	run
33.449	0	11	MC	cue	NaN	NaN	2
43.949	0	11	MC	C	1.698	1	2
48.699	0	11	MC	C	0.62	0	2
54.166	0	11	MC	C	0.672	1	2
58.482	0	11	MC	C	0.601	1	2
64.532	0	11	MC	I	0.701	1	2
66.482	0	11	MC	C	0.529	1	2
72.448	0	11	MC	C	0.513	1	2
74.215	0	11	MC	C	0.546	1	2
77.815	0	11	MC	C	0.489	1	2
84.348	0	11	MC	C	0.707	1	2
86.898	0	11	MC	I	0.718	1	2
89.465	0	11	MC	C	0.658	1	2
91.981	0	11	MC	I	0.664	1	2
95.081	0	11	MC	blank	NaN	NaN	2
97.598	0	11	MC	C	0.782	1	2
102.031	0	11	MC	C	0.596	1	2
108.064	0	11	MC	C	0.552	1	2
111.664	0	11	MC	C	0.86	1	2
114.381	0	11	MC	C	0.653	1	2
119.28	0	11	MC	C	0.686	1	2
124.213	0	11	MC	C	0.619	1	2
127.263	0	11	MC	C	0.831	1	2
131.147	0	11	MC	C	0.944	1	2
133.93	0	11	MC	C	0.612	1	2
136.98	0	11	MC	C	0.393	1	2
140.413	0	11	MC	C	0.529	1	2
146.979	0	11	MC	I	0.847	1	2
151.463	0	11	MC	blank	NaN	NaN	2
158.179	0	11	MC	C	0.501	1	2
165.312	0	11	MC	C	0.513	1	2
170.662	0	11	MC	C	0.739	1	2
173.245	0	11	MC	C	0.569	1	2
176.245	0	11	MC	C	0.45	1	2
178.545	0	11	MC	C	0.481	1	2
185.062	0	11	MC	I	0.734	1	2
191.245	0	11	MC	C	0.741	1	2
195.028	0	11	MC	blank	NaN	NaN	2
199.345	0	11	MC	I	0.876	1	2
203.861	0	11	MC	blank	NaN	NaN	2
206.378	0	11	MC	C	0.645	1	2
209.461	0	11	MC	C	0.56	1	2
211.261	0	11	MC	C	0.625	1	2
217.928	0	11	MC	C	0.627	1	2
221.594	0	11	MC	blank	NaN	NaN	2
225.911	0	11	MC	I	0.653	0	2
229.611	0	11	MC	C	0.53	1	2
233.777	0	11	MC	blank	NaN	NaN	2
236.294	0	11	MC	C	0.52	1	2
238.66	0	11	MC	I	1.638	1	2
243.343	0	11	MC	I	0.733	1	2
246.51	0	11	MC	blank	NaN	NaN	2
250.827	0	11	MC	C	1.34	1	2
254.61	0	11	MC	I	0.575	1	2
256.443	0	11	MC	C	0.738	0	2
263.226	0	11	MC	C	0.803	1	2
265.876	0	11	MC	C	0.582	1	2
269.493	0	11	MC	C	0.569	1	2
271.909	0	11	MC	C	0.698	1	2
275.659	0	11	MC	C	0.744	1	2
280.659	0	11	MC	C	1	0	2
284.709	0	11	MC	C	0.927	1	2
287.475	0	11	MC	I	0.641	1	2
289.375	0	11	MC	I	0.925	1	2
291.542	0	11	MC	C	0.538	1	2
295.125	0	11	MC	C	0.631	1	2
298.792	0	11	MC	C	0.978	1	2
304.025	0	11	MC	C	0.672	1	2
307.142	0	11	MC	blank	NaN	NaN	2
369.407	0	11	MI	cue	NaN	NaN	2
379.906	0	11	MI	I	0.996	1	2
383.356	0	11	MI	I	0.586	1	2
387.589	0	11	MI	I	0.701	1	2
390.739	0	11	MI	I	0.638	1	2
394.422	0	11	MI	C	0.508	1	2
396.772	0	11	MI	I	0.62	1	2
399.239	0	11	MI	I	0.928	0	2
403.805	0	11	MI	I	0.725	1	2
406.972	0	11	MI	I	1.051	1	2
411.072	0	11	MI	I	0.719	1	2
414.222	0	11	MI	I	0.728	1	2
417.405	0	11	MI	I	2.031	1	2
422.488	0	11	MI	C	0.573	1	2
426.705	0	11	MI	I	0.625	1	2
430.988	0	11	MI	I	2.845	1	2
439.288	0	11	MI	I	0.96	1	2
444.488	0	11	MI	C	0.654	1	2
447.588	0	11	MI	blank	NaN	NaN	2
453.104	0	11	MI	C	0.697	1	2
456.854	0	11	MI	I	0.708	1	2
460.021	0	11	MI	I	1.099	1	2
463.554	0	11	MI	I	2.34	1	2
468.337	0	11	MI	I	0.701	1	2
472.687	0	11	MI	I	0.955	1	2
476.087	0	11	MI	I	2.704	1	2
481.237	0	11	MI	I	1.067	1	2
484.736	0	11	MI	I	0.797	1	2
489.786	0	11	MI	I	1.296	1	2
492.32	0	11	MI	I	0.704	1	2
495.47	0	11	MI	I	0.705	1	2
503.419	0	11	MI	I	0.959	1	2
511.636	0	11	MI	I	0.668	1	2
518.952	0	11	MI	C	0.7	0	2
523.302	0	11	MI	I	0.815	1	2
525.969	0	11	MI	I	2.825	1	2
530.652	0	11	MI	I	2.974	1	2
537.885	0	11	MI	blank	NaN	NaN	2
540.402	0	11	MI	I	0.933	1	2
544.385	0	11	MI	I	0.916	1	2
550.751	0	11	MI	I	0.778	1	2
553.968	0	11	MI	blank	NaN	NaN	2
558.284	0	11	MI	I	2.552	1	2
562.684	0	11	MI	I	0.807	1	2
569.534	0	11	MI	I	2.919	1	2
574.901	0	11	MI	blank	NaN	NaN	2
578.017	0	11	MI	C	1.476	0	2
586.134	0	11	MI	I	0.962	1	2
588.35	0	11	MI	I	1.279	1	2
591.483	0	11	MI	I	1.161	1	2
597.483	0	11	MI	I	1.102	1	2
602.817	0	11	MI	I	4.157	1	2
609.416	0	11	MI	C	0.823	1	2
611.483	0	11	MI	blank	NaN	NaN	2
614	0	11	MI	C	0.624	1	2
617.066	0	11	MI	I	0.924	1	2
621.633	0	11	MI	I	0.832	1	2
624.316	0	11	MI	I	1.254	1	2
628.016	0	11	MI	I	1.287	1	2
635.332	0	11	MI	C	0.751	1	2
639.132	0	11	MI	C	1.448	1	2
643.615	0	11	MI	I	1.131	1	2
646.582	0	11	MI	blank	NaN	NaN	2
650.298	0	11	MI	I	1.889	1	2
654.032	0	11	MI	C	1.037	0	2
659.915	0	11	MI	blank	NaN	NaN	2
666.031	0	11	MI	C	0.681	1	2
672.148	0	11	MI	blank	NaN	NaN	2
674.664	0	11	MI	I	0.643	1	2
738.096	0	11	MC	cue	NaN	NaN	2
748.596	0	11	MC	C	0.772	1	2
754.212	0	11	MC	C	0.555	1	2
761.412	0	11	MC	C	0.547	1	2
765.595	0	11	MC	C	0.614	1	2
768.045	0	11	MC	C	0.778	1	2
771.262	0	11	MC	C	0.793	1	2
775.112	0	11	MC	C	0.92	0	2
782.078	0	11	MC	C	0.485	1	2
784.411	0	11	MC	I	0.991	1	2
787.844	0	11	MC	C	0.609	1	2
793.311	0	11	MC	C	0.702	1	2
797.661	0	11	MC	C	1.039	1	2
800.544	0	11	MC	I	0.794	1	2
803.177	0	11	MC	C	0.856	1	2
806.477	0	11	MC	I	0.588	1	2
809.494	0	11	MC	blank	NaN	NaN	2
815.01	0	11	MC	C	0.543	1	2
818.01	0	11	MC	I	1.289	1	2
821.144	0	11	MC	C	0.568	1	2
824.743	0	11	MC	I	0.757	1	2
827.943	0	11	MC	blank	NaN	NaN	2
830.46	0	11	MC	C	0.563	1	2
832.877	0	11	MC	C	0.824	1	2
834.943	0	11	MC	C	0.859	1	2
838.86	0	11	MC	C	2.624	1	2
843.926	0	11	MC	C	0.541	1	2
846.31	0	11	MC	C	0.58	1	2
850.526	0	11	MC	blank	NaN	NaN	2
858.442	0	11	MC	C	0.596	1	2
861.476	0	11	MC	blank	NaN	NaN	2
864.592	0	11	MC	C	1	1	2
868.026	0	11	MC	I	0.653	1	2
869.926	0	11	MC	C	0.58	1	2
872.342	0	11	MC	C	0.622	1	2
879.009	0	11	MC	C	0.877	1	2
882.342	0	11	MC	C	0.646	1	2
887.225	0	11	MC	C	0.534	1	2
894.408	0	11	MC	blank	NaN	NaN	2
896.925	0	11	MC	C	0.558	1	2
900.525	0	11	MC	C	1.031	1	2
904.008	0	11	MC	C	0.805	1	2
906.074	0	11	MC	blank	NaN	NaN	2
912.191	0	11	MC	I	1.885	0	2
