onset	duration	subject	block	trial_type	rt	accuracy	run
95.231	0	19	MI	cue	NaN	NaN	1
105.731	0	19	MI	I	1.417	1	1
108.397	0	19	MI	I	0.918	1	1
112.347	0	19	MI	I	0.811	1	1
115.614	0	19	MI	I	0.702	1	1
119.364	0	19	MI	C	0.669	1	1
124.263	0	19	MI	I	0.747	1	1
128.063	0	19	MI	I	0.911	1	1
131.43	0	19	MI	I	0.724	1	1
134.597	0	19	MI	I	0.991	1	1
138.646	0	19	MI	blank	NaN	NaN	1
142.363	0	19	MI	C	0.79	1	1
144.996	0	19	MI	I	0.753	1	1
149.996	0	19	MI	I	0.833	1	1
152.679	0	19	MI	blank	NaN	NaN	1
160.596	0	19	MI	I	0.731	1	1
164.379	0	19	MI	C	0.931	1	1
169.562	0	19	MI	blank	NaN	NaN	1
175.679	0	19	MI	C	0.729	1	1
179.445	0	19	MI	I	0.912	1	1
185.195	0	19	MI	I	0.844	1	1
189.695	0	19	MI	I	0.726	1	1
192.878	0	19	MI	I	0.892	1	1
196.211	0	19	MI	I	0.707	1	1
198.761	0	19	MI	I	0.667	1	1
203.078	0	19	MI	I	0.722	1	1
209.244	0	19	MI	I	0.772	1	1
212.461	0	19	MI	I	0.676	1	1
216.794	0	19	MI	I	0.677	1	1
224.711	0	19	MI	I	0.821	1	1
229.777	0	19	MI	I	0.764	1	1
232.994	0	19	MI	I	0.768	1	1
236.81	0	19	MI	I	0.755	1	1
238.81	0	19	MI	I	1.12	1	1
242.977	0	19	MI	I	0.738	1	1
248.56	0	19	MI	C	0.643	1	1
251.66	0	19	MI	I	0.809	1	1
255.51	0	19	MI	blank	NaN	NaN	1
258.626	0	19	MI	I	0.801	1	1
266.076	0	19	MI	I	1.002	1	1
270.709	0	19	MI	C	0.688	1	1
276.842	0	19	MI	blank	NaN	NaN	1
279.959	0	19	MI	C	0.679	1	1
284.892	0	19	MI	blank	NaN	NaN	1
286.809	0	19	MI	C	0.796	1	1
291.842	0	19	MI	I	0.691	1	1
296.775	0	19	MI	I	1.171	1	1
302.192	0	19	MI	I	0.759	1	1
304.792	0	19	MI	I	0.65	1	1
312.091	0	19	MI	I	0.585	1	1
317.508	0	19	MI	I	0.661	1	1
321.224	0	19	MI	I	0.894	1	1
323.974	0	19	MI	I	0.84	1	1
327.274	0	19	MI	C	0.741	1	1
332.857	0	19	MI	I	0.715	1	1
340.224	0	19	MI	I	0.673	1	1
345.14	0	19	MI	I	0.684	1	1
348.857	0	19	MI	C	0.682	1	1
350.774	0	19	MI	I	0.646	1	1
355.074	0	19	MI	I	0.768	1	1
358.273	0	19	MI	I	0.7	1	1
362.623	0	19	MI	I	0.73	1	1
366.406	0	19	MI	I	0.669	1	1
370.123	0	19	MI	C	0.695	1	1
372.656	0	19	MI	blank	NaN	NaN	1
376.373	0	19	MI	C	0.857	1	1
378.473	0	19	MI	I	1.212	1	1
381.539	0	19	MI	blank	NaN	NaN	1
383.456	0	19	MI	I	0.621	1	1
450.154	0	19	MC	cue	NaN	NaN	1
460.654	0	19	MC	C	1.318	1	1
463.82	0	19	MC	C	0.799	1	1
468.87	0	19	MC	C	0.68	1	1
471.987	0	19	MC	C	0.508	1	1
477.337	0	19	MC	C	0.731	1	1
479.32	0	19	MC	C	0.636	1	1
483.003	0	19	MC	blank	NaN	NaN	1
485.52	0	19	MC	C	0.685	1	1
489.253	0	19	MC	C	0.668	1	1
491.77	0	19	MC	I	1.034	1	1
498.253	0	19	MC	I	0.8	1	1
502.103	0	19	MC	I	1.02	1	1
505.569	0	19	MC	blank	NaN	NaN	1
507.486	0	19	MC	I	0.658	1	1
514.186	0	19	MC	C	0.713	1	1
517.335	0	19	MC	C	0.594	1	1
520.385	0	19	MC	C	0.731	1	1
525.369	0	19	MC	C	0.592	1	1
527.202	0	19	MC	C	0.992	1	1
532.452	0	19	MC	C	1.292	1	1
539.801	0	19	MC	C	0.56	1	1
542.218	0	19	MC	blank	NaN	NaN	1
544.735	0	19	MC	C	0.511	1	1
550.101	0	19	MC	C	0.88	1	1
554.618	0	19	MC	I	0.748	1	1
558.401	0	19	MC	I	0.975	1	1
561.218	0	19	MC	blank	NaN	NaN	1
564.334	0	19	MC	C	0.765	1	1
566.934	0	19	MC	C	0.615	1	1
572.984	0	19	MC	blank	NaN	NaN	1
