onset	duration	subject	block	trial_type	rt	accuracy	run
26.466	0	12	MC	cue	NaN	NaN	2
36.965	0	12	MC	C	0.772	1	2
43.182	0	12	MC	C	0.517	1	2
46.148	0	12	MC	C	0.588	1	2
50.381	0	12	MC	C	0.493	1	2
52.731	0	12	MC	C	0.433	1	2
55.598	0	12	MC	C	0.54	1	2
58.581	0	12	MC	C	0.625	1	2
62.848	0	12	MC	C	0.591	1	2
66.481	0	12	MC	I	0.656	0	2
68.381	0	12	MC	blank	NaN	NaN	2
70.897	0	12	MC	C	0.561	1	2
73.297	0	12	MC	I	0.601	1	2
75.747	0	12	MC	blank	NaN	NaN	2
78.264	0	12	MC	C	0.58	1	2
83.68	0	12	MC	blank	NaN	NaN	2
87.397	0	12	MC	C	0.675	1	2
92.313	0	12	MC	C	0.611	1	2
98.363	0	12	MC	C	0.597	1	2
105.013	0	12	MC	C	0.909	1	2
107.763	0	12	MC	C	0.905	1	2
110.513	0	12	MC	blank	NaN	NaN	2
114.229	0	12	MC	C	1.1	1	2
118.979	0	12	MC	C	0.629	1	2
122.662	0	12	MC	C	0.677	1	2
124.595	0	12	MC	C	0.864	1	2
131.512	0	12	MC	C	0.681	1	2
137.028	0	12	MC	blank	NaN	NaN	2
141.945	0	12	MC	I	0.875	1	2
145.878	0	12	MC	I	0.669	1	2
149.594	0	12	MC	C	0.726	1	2
152.161	0	12	MC	C	0.561	1	2
155.761	0	12	MC	I	0.585	1	2
158.777	0	12	MC	blank	NaN	NaN	2
162.494	0	12	MC	C	0.704	1	2
166.244	0	12	MC	C	0.576	1	2
169.86	0	12	MC	C	0.899	1	2
173.194	0	12	MC	C	0.742	1	2
176.377	0	12	MC	I	0.763	1	2
178.977	0	12	MC	C	0.821	1	2
181.043	0	12	MC	C	0.8	1	2
184.293	0	12	MC	I	0.794	1	2
188.126	0	12	MC	C	0.544	1	2
189.926	0	12	MC	C	0.627	1	2
194.193	0	12	MC	C	0.642	1	2
196.076	0	12	MC	I	0.533	1	2
199.659	0	12	MC	C	0.431	1	2
201.942	0	12	MC	C	0.595	1	2
204.392	0	12	MC	C	0.465	1	2
210.292	0	12	MC	C	0.685	1	2
214.025	0	12	MC	C	0.582	1	2
218.242	0	12	MC	blank	NaN	NaN	2
220.158	0	12	MC	C	0.72	1	2
222.725	0	12	MC	C	0.619	1	2
225.791	0	12	MC	I	0.719	0	2
228.958	0	12	MC	I	0.514	0	2
236.108	0	12	MC	blank	NaN	NaN	2
242.824	0	12	MC	C	0.677	1	2
248.357	0	12	MC	C	0.749	0	2
250.957	0	12	MC	C	0.597	1	2
254.007	0	12	MC	C	0.495	1	2
256.357	0	12	MC	C	0.422	1	2
258.024	0	12	MC	C	0.513	1	2
261.59	0	12	MC	C	0.573	1	2
269.407	0	12	MC	C	0.719	1	2
273.173	0	12	MC	C	0.567	1	2
276.79	0	12	MC	I	0.606	1	2
282.839	0	12	MC	C	0.694	1	2
285.389	0	12	MC	I	0.647	1	2
346.304	0	12	MI	cue	NaN	NaN	2
356.803	0	12	MI	I	0.84	1	2
363.703	0	12	MI	I	1.017	1	2
369.569	0	12	MI	I	0.795	1	2
374.619	0	12	MI	I	0.727	1	2
376.586	0	12	MI	I	0.555	1	2
381.986	0	12	MI	blank	NaN	NaN	2
388.102	0	12	MI	I	0.779	1	2
393.135	0	12	MI	C	0.896	1	2
397.085	0	12	MI	I	0.606	1	2
398.935	0	12	MI	C	0.613	1	2
402.001	0	12	MI	I	0.675	0	2
404.518	0	12	MI	I	0.896	1	2
