onset	duration	subject	block	trial_type	rt	accuracy	run
602.094	0	12	MI	C	0.681	1	1
606.427	0	12	MI	I	0.868	1	1
608.544	0	12	MI	I	0.522	1	1
610.31	0	12	MI	I	0.596	1	1
612.16	0	12	MI	I	0.46	1	1
614.46	0	12	MI	C	0.429	1	1
619.143	0	12	MI	blank	NaN	NaN	1
621.66	0	12	MI	I	0.789	1	1
624.91	0	12	MI	C	0.536	1	1
629.093	0	12	MI	I	0.586	1	1
630.926	0	12	MI	I	0.473	1	1
700.057	0	12	MI	cue	NaN	NaN	1
710.556	0	12	MI	I	0.886	1	1
714.49	0	12	MI	I	0.614	1	1
717.556	0	12	MI	I	0.629	1	1
720.039	0	12	MI	I	0.452	1	1
722.339	0	12	MI	C	0.511	1	1
726.489	0	12	MI	I	0.511	1	1
729.456	0	12	MI	blank	NaN	NaN	1
731.972	0	12	MI	I	0.671	1	1
735.089	0	12	MI	I	0.526	1	1
736.856	0	12	MI	I	0.472	0	1
740.372	0	12	MI	blank	NaN	NaN	1
744.088	0	12	MI	I	0.618	1	1
746.555	0	12	MI	I	0.65	1	1
749.055	0	12	MI	I	0.617	1	1
752.721	0	12	MI	I	0.48	1	1
756.838	0	12	MI	I	0.547	1	1
763.438	0	12	MI	I	0.627	1	1
768.921	0	12	MI	I	0.628	1	1
774.387	0	12	MI	I	1.082	1	1
778.521	0	12	MI	I	0.774	1	1
782.337	0	12	MI	I	0.662	1	1
784.237	0	12	MI	I	0.534	1	1
789.02	0	12	MI	C	0.816	1	1
793.47	0	12	MI	I	0.611	1	1
795.937	0	12	MI	blank	NaN	NaN	1
799.053	0	12	MI	C	2.103	1	1
804.803	0	12	MI	I	0.502	1	1
811.353	0	12	MI	I	0.883	1	1
814.086	0	12	MI	I	0.597	1	1
817.736	0	12	MI	C	0.491	1	1
823.069	0	12	MI	blank	NaN	NaN	1
826.785	0	12	MI	C	0.528	1	1
830.352	0	12	MI	I	0.665	1	1
834.652	0	12	MI	I	0.56	1	1
838.268	0	12	MI	I	0.673	1	1
840.202	0	12	MI	I	0.628	1	1
843.268	0	12	MI	I	0.904	1	1
846.018	0	12	MI	C	0.561	1	1
850.218	0	12	MI	I	0.587	1	1
852.651	0	12	MI	I	0.652	1	1
856.351	0	12	MI	I	0.548	0	1
859.334	0	12	MI	I	0.612	1	1
862.401	0	12	MI	I	0.818	1	1
869.867	0	12	MI	blank	NaN	NaN	1
875.983	0	12	MI	I	0.617	1	1
880.233	0	12	MI	I	0.751	1	1
884.033	0	12	MI	C	0.792	1	1
889.083	0	12	MI	blank	NaN	NaN	1
892.8	0	12	MI	C	0.612	1	1
896.449	0	12	MI	I	0.526	1	1
898.233	0	12	MI	I	0.646	1	1
904.916	0	12	MI	I	0.823	1	1
908.182	0	12	MI	I	0.679	1	1
913.116	0	12	MI	C	0.709	1	1
917.482	0	12	MI	I	0.629	1	1
922.348	0	12	MI	C	0.637	1	1
926.032	0	12	MI	blank	NaN	NaN	1
929.748	0	12	MI	C	0.579	1	1
932.765	0	12	MI	I	0.785	1	1
934.798	0	12	MI	I	0.622	1	1
937.264	0	12	MI	I	0.56	1	1
941.464	0	12	MI	I	0.656	1	1
943.364	0	12	MI	I	0.72	0	1
945.348	0	12	MI	C	0.804	1	1
949.197	0	12	MI	blank	NaN	NaN	1
952.914	0	12	MI	I	0.674	1	1
956.647	0	12	MI	I	0.597	1	1
960.297	0	12	MI	I	0.652	1	1
1017.212	0	12	MC	cue	NaN	NaN	1
1027.711	0	12	MC	C	1.107	1	1
1031.261	0	12	MC	C	0.652	1	1
1033.161	0	12	MC	C	0.483	1	1
1035.477	0	12	MC	C	0.515	1	1
1037.844	0	12	MC	I	0.949	1	1
1041.244	0	12	MC	C	0.458	1	1
1044.744	0	12	MC	blank	NaN	NaN	1
1050.86	0	12	MC	I	0.724	1	1
1054.627	0	12	MC	blank	NaN	NaN	1
1058.943	0	12	MC	I	0.706	1	1
1062.11	0	12	MC	C	0.63	1	1
1068.793	0	12	MC	C	0.654	1	1
1074.293	0	12	MC	C	0.571	1	1
1076.709	0	12	MC	I	1.306	1	1
1081.059	0	12	MC	C	0.629	1	1
1084.726	0	12	MC	C	0.569	1	1
1087.742	0	12	MC	I	0.908	1	1
1092.892	0	12	MC	C	0.655	1	1
1094.792	0	12	MC	C	0.582	1	1
1099.608	0	12	MC	blank	NaN	NaN	1
1102.725	0	12	MC	C	0.74	1	1
1105.308	0	12	MC	C	0.483	1	1
1113.041	0	12	MC	I	0.563	1	1
1116.641	0	12	MC	C	0.614	1	1
1118.491	0	12	MC	C	0.765	1	1
1121.107	0	12	MC	I	0.605	1	1
1124.758	0	12	MC	C	0.564	1	1
1128.357	0	12	MC	I	0.698	1	1
1130.907	0	12	MC	blank	NaN	NaN	1
1133.424	0	12	MC	C	0.574	1	1
1139.457	0	12	MC	C	0.81	1	1
1146.323	0	12	MC	C	0.643	1	1
1150.623	0	12	MC	C	0.581	1	1
1157.256	0	12	MC	I	0.872	1	1
1161.173	0	12	MC	blank	NaN	NaN	1
1165.489	0	12	MC	C	0.632	1	1
1168.572	0	12	MC	C	0.967	1	1
1174.389	0	12	MC	blank	NaN	NaN	1
1181.105	0	12	MC	C	0.674	1	1
1183.622	0	12	MC	C	0.523	1	1
1185.988	0	12	MC	C	0.765	1	1
1189.788	0	12	MC	C	1.117	1	1
1195.738	0	12	MC	C	0.69	1	1
1201.888	0	12	MC	C	0.645	1	1
1204.988	0	12	MC	C	0.675	1	1
1207.504	0	12	MC	I	0.668	1	1
1210.621	0	12	MC	I	0.632	1	1
1213.104	0	12	MC	blank	NaN	NaN	1
1215.621	0	12	MC	C	0.575	1	1
1217.454	0	12	MC	C	0.652	1	1
1221.154	0	12	MC	C	0.671	1	1
1223.67	0	12	MC	C	0.659	1	1
1230.37	0	12	MC	C	0.738	1	1
1233.553	0	12	MC	C	0.657	1	1
1236.653	0	12	MC	C	0.551	1	1
1244.453	0	12	MC	C	0.623	1	1
1246.919	0	12	MC	C	0.491	1	1
1248.669	0	12	MC	C	0.737	1	1
1254.252	0	12	MC	blank	NaN	NaN	1
1257.969	0	12	MC	C	0.611	0	1
1260.436	0	12	MC	C	0.67	1	1
1263.535	0	12	MC	C	0.722	1	1
1267.302	0	12	MC	C	0.871	1	1
1271.802	0	12	MC	C	0.65	1	1
1274.302	0	12	MC	C	0.881	1	1
1279.435	0	12	MC	C	0.621	1	1
1282.501	0	12	MC	C	0.748	1	1
1286.301	0	12	MC	I	1.559	1	1
